epoch: 01, loss1: 38.64026642, loss2: 2657.12548828, loss3: 4206.50830078, loss4: 39.40261078, loss: 6941.67724609. 
epoch: 02, loss1: 38.93747711, loss2: 2423.72436523, loss3: 3958.99975586, loss4: 39.19675064, loss: 6460.85839844. 
epoch: 03, loss1: 40.01129150, loss2: 2198.71118164, loss3: 3701.42553711, loss4: 39.07541656, loss: 5979.22314453. 
epoch: 04, loss1: 42.08407211, loss2: 1979.35302734, loss3: 3425.63598633, loss4: 39.09916687, loss: 5486.17236328. 
epoch: 05, loss1: 45.69997406, loss2: 1766.68518066, loss3: 3121.34765625, loss4: 39.33390808, loss: 4973.06689453. 
epoch: 06, loss1: 52.08514023, loss2: 1566.20373535, loss3: 2772.94433594, loss4: 39.86539841, loss: 4431.09863281. 
epoch: 07, loss1: 64.30989075, loss2: 1384.63586426, loss3: 2352.08374023, loss4: 40.81842041, loss: 3841.84790039. 
epoch: 08, loss1: 91.00051117, loss2: 1221.55737305, loss3: 1803.16394043, loss4: 42.26887131, loss: 3157.99047852. 
epoch: 09, loss1: 157.79217529, loss2: 1076.79394531, loss3: 1028.48168945, loss4: 42.03554916, loss: 2305.10351562. 
epoch: 10, loss1: 340.70327759, loss2: 952.87567139, loss3: 265.10446167, loss4: 40.05955505, loss: 1598.74304199. 
epoch: 11, loss1: 363.89413452, loss2: 850.96868896, loss3: 517.98840332, loss4: 40.00998306, loss: 1772.86120605. 
epoch: 12, loss1: 268.96710205, loss2: 765.29486084, loss3: 293.20544434, loss4: 40.97070694, loss: 1368.43811035. 
epoch: 13, loss1: 184.91459656, loss2: 690.11682129, loss3: 175.66744995, loss4: 42.25032043, loss: 1092.94921875. 
epoch: 14, loss1: 148.35812378, loss2: 620.84844971, loss3: 266.11007690, loss4: 42.54648590, loss: 1077.86315918. 
epoch: 15, loss1: 136.91580200, loss2: 556.86682129, loss3: 178.77136230, loss4: 42.43434143, loss: 914.98828125. 
epoch: 16, loss1: 141.21910095, loss2: 498.54562378, loss3: 187.46018982, loss4: 42.41168976, loss: 869.63659668. 
epoch: 17, loss1: 135.96281433, loss2: 447.39489746, loss3: 223.90495300, loss4: 42.35607529, loss: 849.61877441. 
epoch: 18, loss1: 123.81735229, loss2: 402.52374268, loss3: 141.63241577, loss4: 41.85098267, loss: 709.82446289. 
epoch: 19, loss1: 112.88323975, loss2: 362.73507690, loss3: 110.53387451, loss4: 40.88122559, loss: 627.03344727. 
epoch: 20, loss1: 108.13842773, loss2: 326.33050537, loss3: 145.79644775, loss4: 40.22125244, loss: 620.48663330. 
epoch: 21, loss1: 107.89568329, loss2: 292.75418091, loss3: 102.95210266, loss4: 39.91353226, loss: 543.51550293. 
