epoch: 01, loss1: 32.72607422, loss2: 2846.58007812, loss3: 5022.51513672, loss4: 45.22230911, loss: 7947.04345703. 
epoch: 02, loss1: 32.95367432, loss2: 2605.86206055, loss3: 4778.60302734, loss4: 45.18634415, loss: 7462.60546875. 
epoch: 03, loss1: 33.79096222, loss2: 2381.13818359, loss3: 4562.00439453, loss4: 45.15264893, loss: 7022.08642578. 
epoch: 04, loss1: 35.21886826, loss2: 2172.74853516, loss3: 4367.12792969, loss4: 45.12526321, loss: 6620.22070312. 
epoch: 05, loss1: 37.26341248, loss2: 1979.56042480, loss3: 4171.34667969, loss4: 45.10364914, loss: 6233.27392578. 
epoch: 06, loss1: 39.95056915, loss2: 1800.73730469, loss3: 3973.34863281, loss4: 45.08689499, loss: 5859.12353516. 
epoch: 07, loss1: 43.31135178, loss2: 1635.52624512, loss3: 3772.30541992, loss4: 45.07414627, loss: 5496.21728516. 
epoch: 08, loss1: 47.38374710, loss2: 1483.20629883, loss3: 3567.41748047, loss4: 45.06573486, loss: 5143.07373047. 
epoch: 09, loss1: 52.21355057, loss2: 1343.07324219, loss3: 3357.88330078, loss4: 45.06058502, loss: 4798.23046875. 
epoch: 10, loss1: 57.85518265, loss2: 1214.42456055, loss3: 3142.94506836, loss4: 45.05828857, loss: 4460.28271484. 
epoch: 11, loss1: 64.37221527, loss2: 1096.57482910, loss3: 2921.83251953, loss4: 45.05821991, loss: 4127.83789062. 
epoch: 12, loss1: 71.83779907, loss2: 988.85345459, loss3: 2694.57763672, loss4: 45.05984879, loss: 3800.32885742. 
epoch: 13, loss1: 80.33363342, loss2: 890.60430908, loss3: 2461.55322266, loss4: 45.06236267, loss: 3477.55346680. 
epoch: 14, loss1: 89.94815063, loss2: 801.19866943, loss3: 2226.47314453, loss4: 45.06563950, loss: 3162.68579102. 
epoch: 15, loss1: 100.75936890, loss2: 720.05963135, loss3: 1994.63732910, loss4: 45.06911469, loss: 2860.52539062. 
epoch: 16, loss1: 112.84666443, loss2: 646.60772705, loss3: 1776.55981445, loss4: 45.07264709, loss: 2581.08691406. 
epoch: 17, loss1: 126.16133118, loss2: 580.38958740, loss3: 1603.96032715, loss4: 45.07566071, loss: 2355.58691406. 
epoch: 18, loss1: 140.45901489, loss2: 520.96417236, loss3: 1487.39355469, loss4: 45.07730103, loss: 2193.89428711. 
epoch: 19, loss1: 155.24055481, loss2: 467.85467529, loss3: 1432.16198730, loss4: 45.07631302, loss: 2100.33374023. 
epoch: 20, loss1: 169.63607788, loss2: 420.56893921, loss3: 1431.99938965, loss4: 45.07079697, loss: 2067.27514648. 
epoch: 21, loss1: 182.55412292, loss2: 378.57949829, loss3: 1474.38916016, loss4: 45.05900192, loss: 2080.58178711. 
epoch: 22, loss1: 192.78965759, loss2: 341.36837769, loss3: 1537.70007324, loss4: 45.03964996, loss: 2116.89770508. 
epoch: 23, loss1: 199.54037476, loss2: 308.41702271, loss3: 1598.74121094, loss4: 45.01279449, loss: 2151.71142578. 
epoch: 24, loss1: 202.53944397, loss2: 279.23229980, loss3: 1642.52380371, loss4: 44.97953033, loss: 2169.27490234. 
epoch: 25, loss1: 201.90365601, loss2: 253.36836243, loss3: 1660.38562012, loss4: 44.94133377, loss: 2160.59912109. 
epoch: 26, loss1: 198.14900208, loss2: 230.41075134, loss3: 1652.12622070, loss4: 44.89963913, loss: 2125.58569336. 
epoch: 27, loss1: 191.93817139, loss2: 209.98844910, loss3: 1623.42956543, loss4: 44.85549927, loss: 2070.21166992. 
epoch: 28, loss1: 183.97593689, loss2: 191.77416992, loss3: 1583.16137695, loss4: 44.80975723, loss: 2003.72131348. 
epoch: 29, loss1: 174.91326904, loss2: 175.47961426, loss3: 1538.79858398, loss4: 44.76277542, loss: 1933.95422363. 
epoch: 30, loss1: 165.27658081, loss2: 160.86262512, loss3: 1496.79736328, loss4: 44.71490479, loss: 1867.65136719. 
epoch: 31, loss1: 155.52510071, loss2: 147.70765686, loss3: 1462.24267578, loss4: 44.66622162, loss: 1810.14172363. 
epoch: 32, loss1: 146.03295898, loss2: 135.83329773, loss3: 1438.81542969, loss4: 44.61670685, loss: 1765.29833984. 
epoch: 33, loss1: 137.09146118, loss2: 125.08054352, loss3: 1427.45776367, loss4: 44.56637955, loss: 1734.19616699. 
epoch: 34, loss1: 128.89190674, loss2: 115.31652069, loss3: 1426.84716797, loss4: 44.51534653, loss: 1715.57104492. 
epoch: 35, loss1: 121.55257416, loss2: 106.42807770, loss3: 1434.17602539, loss4: 44.46356964, loss: 1706.62036133. 
epoch: 36, loss1: 115.13275909, loss2: 98.31885529, loss3: 1446.85986328, loss4: 44.41117859, loss: 1704.72265625. 
epoch: 37, loss1: 109.64780426, loss2: 90.90646362, loss3: 1461.68212891, loss4: 44.35840225, loss: 1706.59472656. 
epoch: 38, loss1: 105.07895660, loss2: 84.12056732, loss3: 1476.19616699, loss4: 44.30534744, loss: 1709.70104980. 
epoch: 39, loss1: 101.39919281, loss2: 77.89984131, loss3: 1488.06262207, loss4: 44.25224304, loss: 1711.61389160. 
epoch: 40, loss1: 98.55247498, loss2: 72.19074249, loss3: 1495.40039062, loss4: 44.19935226, loss: 1710.34289551. 
epoch: 41, loss1: 96.45334625, loss2: 66.94953156, loss3: 1497.57690430, loss4: 44.14698029, loss: 1705.12670898. 
epoch: 42, loss1: 95.01517487, loss2: 62.13529587, loss3: 1494.82763672, loss4: 44.09541702, loss: 1696.07360840. 
epoch: 43, loss1: 94.15644836, loss2: 57.71312714, loss3: 1487.79663086, loss4: 44.04484177, loss: 1683.71105957. 
epoch: 44, loss1: 93.79049683, loss2: 53.65055847, loss3: 1477.70751953, loss4: 43.99543762, loss: 1669.14404297. 
epoch: 45, loss1: 93.81378937, loss2: 49.91944504, loss3: 1466.20605469, loss4: 43.94729614, loss: 1653.88659668. 
epoch: 46, loss1: 94.11752319, loss2: 46.49362946, loss3: 1454.89355469, loss4: 43.90045547, loss: 1639.40515137. 
epoch: 47, loss1: 94.60786438, loss2: 43.34851456, loss3: 1444.65161133, loss4: 43.85488892, loss: 1626.46289062. 
epoch: 48, loss1: 95.18386078, loss2: 40.46137238, loss3: 1436.25146484, loss4: 43.81053925, loss: 1615.70727539. 
epoch: 49, loss1: 95.75489807, loss2: 37.81103134, loss3: 1430.40490723, loss4: 43.76734161, loss: 1607.73815918. 
epoch: 50, loss1: 96.22911835, loss2: 35.37754059, loss3: 1427.08728027, loss4: 43.72522354, loss: 1602.41918945. 
epoch: 51, loss1: 96.53329468, loss2: 33.14254761, loss3: 1425.90771484, loss4: 43.68410873, loss: 1599.26757812. 
epoch: 52, loss1: 96.60664368, loss2: 31.08888245, loss3: 1426.39746094, loss4: 43.64389801, loss: 1597.73693848. 
epoch: 53, loss1: 96.38916016, loss2: 29.20035934, loss3: 1428.04821777, loss4: 43.60443497, loss: 1597.24218750. 
epoch: 54, loss1: 95.84924316, loss2: 27.46304703, loss3: 1429.99267578, loss4: 43.56565857, loss: 1596.87060547. 
epoch: 55, loss1: 94.97503662, loss2: 25.86315727, loss3: 1431.60620117, loss4: 43.52743149, loss: 1595.97180176. 
epoch: 56, loss1: 93.77664185, loss2: 24.38801193, loss3: 1432.51452637, loss4: 43.48966980, loss: 1594.16882324. 
epoch: 57, loss1: 92.27628326, loss2: 23.02662849, loss3: 1432.52246094, loss4: 43.45225143, loss: 1591.27758789. 
epoch: 58, loss1: 90.51615143, loss2: 21.76844978, loss3: 1431.69824219, loss4: 43.41517258, loss: 1587.39794922. 
epoch: 59, loss1: 88.55383301, loss2: 20.60367966, loss3: 1430.32763672, loss4: 43.37841415, loss: 1582.86352539. 
