epoch: 01, loss1: 45.39186478, loss2: 3079.19580078, loss3: 4771.83740234, loss4: 42.42140198, loss: 7938.84619141. 
epoch: 02, loss1: 44.78188324, loss2: 2807.09936523, loss3: 4484.43408203, loss4: 42.65345383, loss: 7378.96875000. 
epoch: 03, loss1: 45.11677933, loss2: 2542.66430664, loss3: 4188.20556641, loss4: 42.98392487, loss: 6818.97021484. 
epoch: 04, loss1: 46.85124969, loss2: 2279.74975586, loss3: 3871.14648438, loss4: 43.51931763, loss: 6241.26708984. 
epoch: 05, loss1: 54.29884720, loss2: 2019.97473145, loss3: 3504.65771484, loss4: 44.33192444, loss: 5623.26367188. 
epoch: 06, loss1: 91.81093597, loss2: 1770.62084961, loss3: 3039.66210938, loss4: 45.06269836, loss: 4947.15625000. 
epoch: 07, loss1: 255.51918030, loss2: 1540.38732910, loss3: 2412.41430664, loss4: 45.20121002, loss: 4253.52197266. 
epoch: 08, loss1: 802.31060791, loss2: 1335.81738281, loss3: 1673.64013672, loss4: 44.66965103, loss: 3856.43774414. 
epoch: 09, loss1: 707.27880859, loss2: 1161.82250977, loss3: 1448.61450195, loss4: 44.64933014, loss: 3362.36523438. 
epoch: 10, loss1: 490.84121704, loss2: 1015.43670654, loss3: 1281.50158691, loss4: 44.83356094, loss: 2832.61303711. 
epoch: 11, loss1: 364.45816040, loss2: 891.43389893, loss3: 1106.51611328, loss4: 44.90738678, loss: 2407.31567383. 
epoch: 12, loss1: 317.28283691, loss2: 786.00140381, loss3: 968.86480713, loss4: 44.81720734, loss: 2116.96606445. 
epoch: 13, loss1: 266.57562256, loss2: 696.96008301, loss3: 922.26336670, loss4: 44.79508209, loss: 1930.59411621. 
epoch: 14, loss1: 219.99165344, loss2: 622.33282471, loss3: 890.19372559, loss4: 45.08307648, loss: 1777.60131836. 
epoch: 15, loss1: 184.49749756, loss2: 559.26177979, loss3: 864.73260498, loss4: 45.48282623, loss: 1653.97473145. 
epoch: 16, loss1: 159.85488892, loss2: 505.15777588, loss3: 874.24066162, loss4: 45.72662735, loss: 1584.98010254. 
epoch: 17, loss1: 144.64819336, loss2: 458.06045532, loss3: 892.53485107, loss4: 45.79004669, loss: 1541.03344727. 
epoch: 18, loss1: 137.36889648, loss2: 416.73010254, loss3: 905.92736816, loss4: 45.73178101, loss: 1505.75817871. 
epoch: 19, loss1: 134.85366821, loss2: 380.66772461, loss3: 936.91119385, loss4: 45.61766052, loss: 1498.05029297. 
epoch: 20, loss1: 127.01458740, loss2: 349.55203247, loss3: 919.29187012, loss4: 45.71336746, loss: 1441.57189941. 
epoch: 21, loss1: 120.70586395, loss2: 321.61801147, loss3: 921.82525635, loss4: 45.74456787, loss: 1409.89379883. 
epoch: 22, loss1: 117.77511597, loss2: 296.06515503, loss3: 894.84735107, loss4: 45.67786407, loss: 1354.36547852. 
epoch: 23, loss1: 118.07221985, loss2: 272.85089111, loss3: 862.33843994, loss4: 45.55192566, loss: 1298.81335449. 
epoch: 24, loss1: 112.57321930, loss2: 252.30102539, loss3: 835.21044922, loss4: 45.51389313, loss: 1245.59863281. 
epoch: 25, loss1: 99.70800018, loss2: 234.15893555, loss3: 798.80426025, loss4: 45.59858704, loss: 1178.26977539. 
epoch: 26, loss1: 90.03649902, loss2: 217.67314148, loss3: 774.00195312, loss4: 45.65887451, loss: 1127.37060547. 
epoch: 27, loss1: 83.69479370, loss2: 202.51304626, loss3: 742.64147949, loss4: 45.66126251, loss: 1074.51062012. 
epoch: 28, loss1: 78.98645020, loss2: 188.67843628, loss3: 722.22717285, loss4: 45.63534927, loss: 1035.52746582. 
epoch: 29, loss1: 74.82811737, loss2: 176.12570190, loss3: 703.47235107, loss4: 45.60194397, loss: 1000.02807617. 
epoch: 30, loss1: 71.47012329, loss2: 164.70521545, loss3: 684.49774170, loss4: 45.56569672, loss: 966.23876953. 
epoch: 31, loss1: 70.76010132, loss2: 154.22395325, loss3: 672.59912109, loss4: 45.50683975, loss: 943.09002686. 
epoch: 32, loss1: 73.93567657, loss2: 144.54598999, loss3: 660.00659180, loss4: 45.42905807, loss: 923.91735840. 
epoch: 33, loss1: 78.11480713, loss2: 135.60064697, loss3: 649.73480225, loss4: 45.36960602, loss: 908.81988525. 
epoch: 34, loss1: 75.63056946, loss2: 127.34385681, loss3: 645.50903320, loss4: 45.37873840, loss: 893.86218262. 
epoch: 35, loss1: 66.79802704, loss2: 119.71652222, loss3: 644.99389648, loss4: 45.45737076, loss: 876.96582031. 
epoch: 36, loss1: 59.89124298, loss2: 112.64453125, loss3: 645.10772705, loss4: 45.54236221, loss: 863.18585205. 
epoch: 37, loss1: 56.87229919, loss2: 106.08686066, loss3: 640.16333008, loss4: 45.58857727, loss: 848.71105957. 
epoch: 38, loss1: 56.11272430, loss2: 100.02218628, loss3: 632.15722656, loss4: 45.58984375, loss: 833.88195801. 
epoch: 39, loss1: 56.47081757, loss2: 94.42898560, loss3: 620.20910645, loss4: 45.56721497, loss: 816.67608643. 
epoch: 40, loss1: 57.60863495, loss2: 89.26950073, loss3: 606.02099609, loss4: 45.54190826, loss: 798.44110107. 
epoch: 41, loss1: 59.17833710, loss2: 84.49999237, loss3: 592.42144775, loss4: 45.52033997, loss: 781.62011719. 
epoch: 42, loss1: 60.96559525, loss2: 80.08105469, loss3: 577.27941895, loss4: 45.49896622, loss: 763.82501221. 
epoch: 43, loss1: 60.35182953, loss2: 75.99310303, loss3: 564.72106934, loss4: 45.50442886, loss: 746.57049561. 
epoch: 44, loss1: 55.13300323, loss2: 72.22600555, loss3: 555.18261719, loss4: 45.57007217, loss: 728.11169434. 
