epoch: 01, loss1: 32.72607422, loss2: 2846.58007812, loss3: 5022.51562500, loss4: 45.13087082, loss: 7946.95263672. 
epoch: 02, loss1: 32.95367432, loss2: 2605.86206055, loss3: 4778.60351562, loss4: 45.09331894, loss: 7462.51220703. 
epoch: 03, loss1: 33.79096222, loss2: 2381.13818359, loss3: 4560.88134766, loss4: 45.06021881, loss: 7020.87060547. 
epoch: 04, loss1: 35.21896744, loss2: 2172.74658203, loss3: 4365.99072266, loss4: 45.03390503, loss: 6618.98974609. 
epoch: 05, loss1: 37.26356506, loss2: 1979.55920410, loss3: 4170.20751953, loss4: 45.01410675, loss: 6232.04443359. 
epoch: 06, loss1: 39.95079041, loss2: 1800.73437500, loss3: 3972.20800781, loss4: 44.99912262, loss: 5857.89208984. 
epoch: 07, loss1: 43.31161880, loss2: 1635.52526855, loss3: 3771.16430664, loss4: 44.98822784, loss: 5494.98925781. 
epoch: 08, loss1: 47.38402557, loss2: 1483.20629883, loss3: 3566.27685547, loss4: 44.98167801, loss: 5141.84863281. 
epoch: 09, loss1: 52.21379089, loss2: 1343.07226562, loss3: 3356.74291992, loss4: 44.97808075, loss: 4797.00683594. 
epoch: 10, loss1: 57.85535431, loss2: 1214.42541504, loss3: 3141.75195312, loss4: 44.97651672, loss: 4459.00927734. 
epoch: 11, loss1: 64.37237549, loss2: 1096.57617188, loss3: 2920.64111328, loss4: 44.97724152, loss: 4126.56689453. 
epoch: 12, loss1: 71.83785248, loss2: 988.85479736, loss3: 2693.29760742, loss4: 44.97967148, loss: 3798.96997070. 
epoch: 13, loss1: 80.33245850, loss2: 890.61120605, loss3: 2460.63110352, loss4: 44.98284149, loss: 3476.55761719. 
epoch: 14, loss1: 89.94411469, loss2: 801.21337891, loss3: 2226.71093750, loss4: 44.98652267, loss: 3162.85498047. 
epoch: 15, loss1: 100.75022888, loss2: 720.08618164, loss3: 1994.85046387, loss4: 44.99045944, loss: 2860.67749023. 
epoch: 16, loss1: 112.83142090, loss2: 646.64440918, loss3: 1778.12988281, loss4: 44.99419785, loss: 2582.59985352. 
epoch: 17, loss1: 126.14038849, loss2: 580.43280029, loss3: 1608.28430176, loss4: 44.99738312, loss: 2359.85473633. 
epoch: 18, loss1: 140.39550781, loss2: 521.03088379, loss3: 1494.12524414, loss4: 44.99911499, loss: 2200.55078125. 
