epoch: 01, loss1: 45.39182663, loss2: 3079.19531250, loss3: 4771.83691406, loss4: 42.42074966, loss: 7938.84472656. 
epoch: 02, loss1: 44.78184128, loss2: 2807.09716797, loss3: 4484.43359375, loss4: 42.65283966, loss: 7378.96533203. 
epoch: 03, loss1: 45.11669922, loss2: 2542.66040039, loss3: 4188.19335938, loss4: 42.98336029, loss: 6818.95410156. 
epoch: 04, loss1: 46.85133362, loss2: 2279.74365234, loss3: 3871.16552734, loss4: 43.51882553, loss: 6241.27978516. 
epoch: 05, loss1: 54.30223083, loss2: 2019.96862793, loss3: 3504.68652344, loss4: 44.33116531, loss: 5623.28808594. 
epoch: 06, loss1: 91.83784485, loss2: 1770.62048340, loss3: 3039.61938477, loss4: 45.06237411, loss: 4947.14013672. 
epoch: 07, loss1: 255.65548706, loss2: 1540.38989258, loss3: 2412.30126953, loss4: 45.20030594, loss: 4253.54687500. 
epoch: 08, loss1: 802.56677246, loss2: 1335.82641602, loss3: 1674.18371582, loss4: 44.67138672, loss: 3857.24804688. 
epoch: 09, loss1: 707.18835449, loss2: 1161.83068848, loss3: 1449.16284180, loss4: 44.65207672, loss: 3362.83398438. 
epoch: 10, loss1: 491.30215454, loss2: 1015.43218994, loss3: 1281.77038574, loss4: 44.83506012, loss: 2833.33984375. 
epoch: 11, loss1: 364.92224121, loss2: 891.43200684, loss3: 1106.66149902, loss4: 44.90802765, loss: 2407.92358398. 
epoch: 12, loss1: 317.59799194, loss2: 786.00207520, loss3: 969.08837891, loss4: 44.81698608, loss: 2117.50537109. 
epoch: 13, loss1: 266.68313599, loss2: 696.96234131, loss3: 922.64160156, loss4: 44.79600525, loss: 1931.08312988. 
epoch: 14, loss1: 220.02371216, loss2: 622.33386230, loss3: 890.65728760, loss4: 45.08294296, loss: 1778.09777832. 
epoch: 15, loss1: 184.50823975, loss2: 559.27001953, loss3: 864.94146729, loss4: 45.48548508, loss: 1654.20520020. 
epoch: 16, loss1: 159.92056274, loss2: 505.16522217, loss3: 874.72576904, loss4: 45.72985077, loss: 1585.54138184. 
epoch: 17, loss1: 144.77114868, loss2: 458.05926514, loss3: 893.06433105, loss4: 45.79362488, loss: 1541.68835449. 
epoch: 18, loss1: 137.44039917, loss2: 416.72314453, loss3: 906.70623779, loss4: 45.73711777, loss: 1506.60693359. 
epoch: 19, loss1: 134.79652405, loss2: 380.65716553, loss3: 937.86700439, loss4: 45.62391663, loss: 1498.94458008. 
epoch: 20, loss1: 127.00476074, loss2: 349.53610229, loss3: 920.03228760, loss4: 45.71829605, loss: 1442.29138184. 
epoch: 21, loss1: 120.72763824, loss2: 321.59667969, loss3: 922.57592773, loss4: 45.74864197, loss: 1410.64892578. 
epoch: 22, loss1: 117.82532501, loss2: 296.04150391, loss3: 895.59881592, loss4: 45.68149948, loss: 1355.14709473. 
epoch: 23, loss1: 118.19012451, loss2: 272.82574463, loss3: 862.73327637, loss4: 45.55477524, loss: 1299.30395508. 
epoch: 24, loss1: 112.98882294, loss2: 252.26716614, loss3: 835.95697021, loss4: 45.51255417, loss: 1246.72546387. 
epoch: 25, loss1: 100.00571442, loss2: 234.12631226, loss3: 798.88067627, loss4: 45.59716034, loss: 1178.60986328. 
epoch: 26, loss1: 90.15832520, loss2: 217.64962769, loss3: 774.30834961, loss4: 45.65984726, loss: 1127.77612305. 
epoch: 27, loss1: 83.77431488, loss2: 202.48898315, loss3: 742.80206299, loss4: 45.66239166, loss: 1074.72778320. 
epoch: 28, loss1: 79.02594757, loss2: 188.65820312, loss3: 722.30694580, loss4: 45.63783264, loss: 1035.62890625. 
epoch: 29, loss1: 74.83330536, loss2: 176.10816956, loss3: 703.53723145, loss4: 45.60621643, loss: 1000.08489990. 
epoch: 30, loss1: 71.40969849, loss2: 164.68872070, loss3: 684.71533203, loss4: 45.57053757, loss: 966.38427734. 
epoch: 31, loss1: 70.61480713, loss2: 154.20884705, loss3: 672.72851562, loss4: 45.51154709, loss: 943.06372070. 
epoch: 32, loss1: 73.62241364, loss2: 144.53752136, loss3: 660.32257080, loss4: 45.43508148, loss: 923.91760254. 
epoch: 33, loss1: 78.00457001, loss2: 135.59690857, loss3: 649.73052979, loss4: 45.37310410, loss: 908.70513916. 
epoch: 34, loss1: 75.89617157, loss2: 127.34459686, loss3: 645.34930420, loss4: 45.37884903, loss: 893.96893311. 
epoch: 35, loss1: 67.22806549, loss2: 119.72126007, loss3: 644.67230225, loss4: 45.45439148, loss: 877.07604980. 
epoch: 36, loss1: 60.03845596, loss2: 112.65497589, loss3: 645.06713867, loss4: 45.54156876, loss: 863.30212402. 
epoch: 37, loss1: 56.77028656, loss2: 106.10313416, loss3: 640.55322266, loss4: 45.59230423, loss: 849.01892090. 
epoch: 38, loss1: 55.97394562, loss2: 100.04045105, loss3: 632.39459229, loss4: 45.59439468, loss: 834.00341797. 
epoch: 39, loss1: 56.42520905, loss2: 94.44688416, loss3: 620.66741943, loss4: 45.56921387, loss: 817.10876465. 
epoch: 40, loss1: 57.46448517, loss2: 89.28813171, loss3: 606.53472900, loss4: 45.54504013, loss: 798.83239746. 
epoch: 41, loss1: 58.98208618, loss2: 84.51851654, loss3: 592.97650146, loss4: 45.52395248, loss: 782.00103760. 
