epoch: 01, loss1: 11.55145645, loss2: 941.11187744, loss3: 1568.20117188, loss4: 15.96796036, loss: 2536.83251953. 
epoch: 02, loss1: 11.75540543, loss2: 845.55865479, loss3: 1468.08435059, loss4: 16.10667038, loss: 2341.50512695. 
epoch: 03, loss1: 12.34642124, loss2: 751.95202637, loss3: 1362.28002930, loss4: 16.26771355, loss: 2142.84643555. 
epoch: 04, loss1: 13.57771778, loss2: 659.19006348, loss3: 1246.11828613, loss4: 16.31469536, loss: 1935.20068359. 
epoch: 05, loss1: 16.13143349, loss2: 571.60095215, loss3: 1115.52429199, loss4: 16.16436386, loss: 1719.42089844. 
epoch: 06, loss1: 21.72748756, loss2: 495.05078125, loss3: 960.20709229, loss4: 15.88223553, loss: 1492.86755371. 
epoch: 07, loss1: 35.27118301, loss2: 427.57711792, loss3: 755.61474609, loss4: 15.44558144, loss: 1233.90856934. 
epoch: 08, loss1: 73.23102570, loss2: 366.79437256, loss3: 449.22543335, loss4: 14.84223938, loss: 904.09307861. 
epoch: 09, loss1: 191.51673889, loss2: 313.15283203, loss3: 311.59695435, loss4: 14.16399574, loss: 830.43048096. 
epoch: 10, loss1: 174.89660645, loss2: 268.42910767, loss3: 319.07055664, loss4: 14.21948814, loss: 776.61572266. 
epoch: 11, loss1: 121.58354187, loss2: 231.58894348, loss3: 230.09471130, loss4: 14.51049805, loss: 597.77770996. 
epoch: 12, loss1: 82.21842194, loss2: 200.47584534, loss3: 146.83506775, loss4: 14.86078262, loss: 444.39013672. 
epoch: 13, loss1: 60.90011597, loss2: 173.35112000, loss3: 121.70684052, loss4: 15.13613701, loss: 371.09420776. 
epoch: 14, loss1: 53.68655396, loss2: 149.30453491, loss3: 90.99348450, loss4: 15.21466637, loss: 309.19921875. 
epoch: 15, loss1: 56.15980911, loss2: 128.13104248, loss3: 60.28013611, loss4: 15.08284378, loss: 259.65383911. 
epoch: 16, loss1: 61.51820374, loss2: 110.18054199, loss3: 106.71363068, loss4: 15.07757092, loss: 293.48995972. 
epoch: 17, loss1: 53.36781311, loss2: 95.31817627, loss3: 53.58245468, loss4: 15.30327034, loss: 217.57171631. 
epoch: 18, loss1: 44.60472488, loss2: 82.92741394, loss3: 51.84063339, loss4: 15.59269142, loss: 194.96546936. 
epoch: 19, loss1: 40.80408478, loss2: 72.21970367, loss3: 74.54968262, loss4: 15.76742649, loss: 203.34089661. 
epoch: 20, loss1: 39.82942200, loss2: 63.02409363, loss3: 60.42004776, loss4: 15.84669876, loss: 179.12025452. 
epoch: 21, loss1: 40.61829376, loss2: 55.16415024, loss3: 29.77608681, loss4: 15.84412861, loss: 141.40264893. 
epoch: 22, loss1: 41.81315231, loss2: 48.56547546, loss3: 55.05491638, loss4: 15.82927036, loss: 161.26281738. 
epoch: 23, loss1: 40.89498901, loss2: 43.20634079, loss3: 55.01343155, loss4: 15.91903591, loss: 155.03379822. 
epoch: 24, loss1: 38.68539429, loss2: 38.79515839, loss3: 29.70408821, loss4: 16.05753136, loss: 123.24217224. 
epoch: 25, loss1: 36.71932602, loss2: 35.01853561, loss3: 34.44537735, loss4: 16.18242455, loss: 122.36566925. 
epoch: 26, loss1: 35.78786469, loss2: 31.58005714, loss3: 44.45184708, loss4: 16.25400543, loss: 128.07376099. 
epoch: 27, loss1: 35.79788971, loss2: 28.36911011, loss3: 33.58297729, loss4: 16.28494072, loss: 114.03491974. 
epoch: 28, loss1: 36.40017700, loss2: 25.39989471, loss3: 25.81842613, loss4: 16.29598999, loss: 103.91448975. 
epoch: 29, loss1: 36.88426590, loss2: 22.76381683, loss3: 37.42517471, loss4: 16.30697250, loss: 113.38023376. 
epoch: 30, loss1: 36.48559189, loss2: 20.48094177, loss3: 35.11399078, loss4: 16.32983780, loss: 108.41035461. 
epoch: 31, loss1: 35.36690903, loss2: 18.49221802, loss3: 23.00186729, loss4: 16.35125351, loss: 93.21224976. 
epoch: 32, loss1: 34.25591278, loss2: 16.70755005, loss3: 29.33124733, loss4: 16.36070061, loss: 96.65541077. 
epoch: 33, loss1: 33.78406143, loss2: 15.04376030, loss3: 32.48208237, loss4: 16.35937500, loss: 97.66928101. 
epoch: 34, loss1: 33.95957565, loss2: 13.50025558, loss3: 21.96613693, loss4: 16.35330009, loss: 85.77926636. 
epoch: 35, loss1: 34.45977402, loss2: 12.11059952, loss3: 24.09574890, loss4: 16.34533501, loss: 87.01145935. 
epoch: 36, loss1: 34.27868652, loss2: 10.91899776, loss3: 27.24802399, loss4: 16.33807755, loss: 88.78378296. 
epoch: 37, loss1: 33.34966278, loss2: 9.90344334, loss3: 18.01142120, loss4: 16.32987213, loss: 77.59439850. 
epoch: 38, loss1: 32.38969040, loss2: 9.01454544, loss3: 24.03755188, loss4: 16.31901741, loss: 81.76080322. 
epoch: 39, loss1: 32.05260468, loss2: 8.20025349, loss3: 23.12556839, loss4: 16.30696487, loss: 79.68539429. 
epoch: 40, loss1: 32.24940491, loss2: 7.45719051, loss3: 16.65388680, loss4: 16.29491615, loss: 72.65539551. 
epoch: 41, loss1: 32.27336502, loss2: 6.81239557, loss3: 22.38272285, loss4: 16.28217316, loss: 77.75065613. 
epoch: 42, loss1: 31.65348053, loss2: 6.26780462, loss3: 17.27408981, loss4: 16.26804543, loss: 71.46341705. 
epoch: 43, loss1: 30.76773071, loss2: 5.80144215, loss3: 18.87221909, loss4: 16.25335884, loss: 71.69474792. 
epoch: 44, loss1: 30.32402229, loss2: 5.37772322, loss3: 20.15783119, loss4: 16.23893356, loss: 72.09851074. 
epoch: 45, loss1: 30.33054924, loss2: 4.98882961, loss3: 15.26836014, loss4: 16.22462845, loss: 66.81236267. 
epoch: 46, loss1: 30.20891190, loss2: 4.65072346, loss3: 18.88205910, loss4: 16.21064377, loss: 69.95233154. 
epoch: 47, loss1: 29.61937523, loss2: 4.36432171, loss3: 15.16829872, loss4: 16.19786263, loss: 65.34985352. 
epoch: 48, loss1: 28.91232109, loss2: 4.11527538, loss3: 17.54700279, loss4: 16.18563080, loss: 66.76023102. 
epoch: 49, loss1: 28.57994843, loss2: 3.88245249, loss3: 16.20959282, loss4: 16.17293930, loss: 64.84494019. 
epoch: 50, loss1: 28.53403282, loss2: 3.66585255, loss3: 15.52622414, loss4: 16.15978813, loss: 63.88590240. 
epoch: 51, loss1: 28.20034981, loss2: 3.47894001, loss3: 15.94859409, loss4: 16.14821625, loss: 63.77610016. 
epoch: 52, loss1: 27.54983521, loss2: 3.31854796, loss3: 14.62899399, loss4: 16.13842201, loss: 61.63579559. 
epoch: 53, loss1: 27.15951157, loss2: 3.16747141, loss3: 15.21635056, loss4: 16.12806320, loss: 61.67139816. 
epoch: 54, loss1: 27.06964684, loss2: 3.02234030, loss3: 13.92860889, loss4: 16.11705971, loss: 60.13765717. 
epoch: 55, loss1: 26.74604797, loss2: 2.89605093, loss3: 13.85485554, loss4: 16.10752678, loss: 59.60448456. 
epoch: 56, loss1: 26.18235779, loss2: 2.78649521, loss3: 14.13252163, loss4: 16.09935379, loss: 59.20072937. 
epoch: 57, loss1: 25.92967606, loss2: 2.67890644, loss3: 12.71472931, loss4: 16.09054565, loss: 57.41385651. 
epoch: 58, loss1: 25.83754921, loss2: 2.57679200, loss3: 14.29767513, loss4: 16.08167458, loss: 58.79369354. 
epoch: 59, loss1: 25.34547043, loss2: 2.49030638, loss3: 12.01800537, loss4: 16.07427597, loss: 55.92805862. 
epoch: 60, loss1: 24.94562340, loss2: 2.40916777, loss3: 13.26288891, loss4: 16.06701660, loss: 56.68469620. 
epoch: 61, loss1: 24.87821198, loss2: 2.32711029, loss3: 12.46430397, loss4: 16.05983925, loss: 55.72946167. 
epoch: 62, loss1: 24.52326584, loss2: 2.25632095, loss3: 11.50374508, loss4: 16.05338097, loss: 54.33671570. 
epoch: 63, loss1: 24.07355309, loss2: 2.19246888, loss3: 0.19698925, loss4: 16.04724121, loss: 42.51025391. 
epoch: 64, loss1: 23.61308861, loss2: 2.12922120, loss3: 18.38067818, loss4: 16.04088402, loss: 60.16387177. 
epoch: 65, loss1: 23.81166840, loss2: 2.05607462, loss3: 14.44970894, loss4: 16.03568649, loss: 56.35313797. 
epoch: 66, loss1: 23.36947250, loss2: 1.99692822, loss3: 11.16816807, loss4: 16.02963638, loss: 52.56420517. 
epoch: 67, loss1: 22.81167793, loss2: 1.94429708, loss3: 15.91646290, loss4: 16.02360535, loss: 56.69604492. 
epoch: 68, loss1: 22.84971237, loss2: 1.88309968, loss3: 0.17778848, loss4: 16.01959801, loss: 40.93019867. 
epoch: 69, loss1: 22.84827995, loss2: 1.82321787, loss3: 20.71529388, loss4: 16.01549721, loss: 61.40229034. 
epoch: 70, loss1: 21.99946594, loss2: 1.77812111, loss3: 15.13014603, loss4: 16.00790405, loss: 54.91563797. 
