epoch: 01, loss1: 38.64030838, loss2: 2657.12670898, loss3: 4206.50830078, loss4: 39.39757919, loss: 6941.67285156. 
epoch: 02, loss1: 38.93760681, loss2: 2423.72753906, loss3: 3959.00048828, loss4: 39.19188309, loss: 6460.85742188. 
epoch: 03, loss1: 40.01160431, loss2: 2198.71777344, loss3: 3701.42675781, loss4: 39.07074356, loss: 5979.22705078. 
epoch: 04, loss1: 42.08467865, loss2: 1979.36401367, loss3: 3425.63720703, loss4: 39.09463120, loss: 5486.18066406. 
epoch: 05, loss1: 45.70106506, loss2: 1766.69836426, loss3: 3121.34716797, loss4: 39.32941818, loss: 4973.07617188. 
epoch: 06, loss1: 52.08716965, loss2: 1566.21203613, loss3: 2772.93945312, loss4: 39.86116791, loss: 4431.10009766. 
epoch: 07, loss1: 64.31349182, loss2: 1384.63256836, loss3: 2352.07617188, loss4: 40.81420898, loss: 3841.83642578. 
epoch: 08, loss1: 91.00410461, loss2: 1221.54138184, loss3: 1803.16796875, loss4: 42.26621628, loss: 3157.97949219. 
epoch: 09, loss1: 157.77905273, loss2: 1076.76879883, loss3: 1028.53686523, loss4: 42.03813553, loss: 2305.12280273. 
epoch: 10, loss1: 340.58950806, loss2: 952.84564209, loss3: 265.00173950, loss4: 40.06275558, loss: 1598.49963379. 
epoch: 11, loss1: 363.56030273, loss2: 850.94012451, loss3: 516.98162842, loss4: 40.01524353, loss: 1771.49743652. 
epoch: 12, loss1: 268.74176025, loss2: 765.25933838, loss3: 292.50558472, loss4: 40.97584534, loss: 1367.48254395. 
epoch: 13, loss1: 184.76219177, loss2: 690.08453369, loss3: 176.63394165, loss4: 42.25467682, loss: 1093.73535156. 
epoch: 14, loss1: 148.32344055, loss2: 620.81762695, loss3: 266.42965698, loss4: 42.54700851, loss: 1078.11767578. 
epoch: 15, loss1: 136.93814087, loss2: 556.84179688, loss3: 178.95156860, loss4: 42.43551636, loss: 915.16699219. 
epoch: 16, loss1: 141.18469238, loss2: 498.54083252, loss3: 187.68502808, loss4: 42.40797043, loss: 869.81848145. 
epoch: 17, loss1: 135.86381531, loss2: 447.39749146, loss3: 223.27423096, loss4: 42.35390472, loss: 848.88940430. 
epoch: 18, loss1: 123.70233917, loss2: 402.52700806, loss3: 140.78210449, loss4: 41.84773254, loss: 708.85919189. 
