epoch: 01, loss1: 45.41950226, loss2: 3081.07958984, loss3: 4774.76025391, loss4: 42.44761658, loss: 7943.70703125. 
epoch: 02, loss1: 44.80939865, loss2: 2808.82714844, loss3: 4487.30517578, loss4: 42.67953491, loss: 7383.62109375. 
epoch: 03, loss1: 45.14459991, loss2: 2544.25878906, loss3: 4191.37353516, loss4: 43.00989151, loss: 6823.78662109. 
epoch: 04, loss1: 46.88036346, loss2: 2281.20947266, loss3: 3874.47851562, loss4: 43.54522705, loss: 6246.11376953. 
epoch: 05, loss1: 54.33426666, loss2: 2021.31005859, loss3: 3508.16943359, loss4: 44.35776520, loss: 5628.17138672. 
epoch: 06, loss1: 91.88199615, loss2: 1771.84484863, loss3: 3043.20190430, loss4: 45.08764648, loss: 4952.01660156. 
epoch: 07, loss1: 255.76170349, loss2: 1541.50292969, loss3: 2415.69677734, loss4: 45.22628403, loss: 4258.18750000. 
epoch: 08, loss1: 802.92541504, loss2: 1336.83300781, loss3: 1677.16308594, loss4: 44.69754791, loss: 3861.61889648. 
epoch: 09, loss1: 705.54608154, loss2: 1162.76293945, loss3: 1453.08044434, loss4: 44.68077087, loss: 3366.07031250. 
epoch: 10, loss1: 490.44232178, loss2: 1016.27239990, loss3: 1285.55285645, loss4: 44.86220932, loss: 2837.12988281. 
epoch: 11, loss1: 366.04739380, loss2: 892.15679932, loss3: 1109.68286133, loss4: 44.92917252, loss: 2412.81640625. 
epoch: 12, loss1: 319.24310303, loss2: 786.64062500, loss3: 972.68499756, loss4: 44.83261490, loss: 2123.40136719. 
epoch: 13, loss1: 267.80236816, loss2: 697.53936768, loss3: 926.71179199, loss4: 44.81473160, loss: 1936.86816406. 
epoch: 14, loss1: 220.61315918, loss2: 622.87353516, loss3: 893.40014648, loss4: 45.11157990, loss: 1781.99841309. 
epoch: 15, loss1: 185.02856445, loss2: 559.74578857, loss3: 867.93750000, loss4: 45.51109695, loss: 1658.22302246. 
epoch: 16, loss1: 160.38317871, loss2: 505.58621216, loss3: 877.35278320, loss4: 45.75417709, loss: 1589.07629395. 
epoch: 17, loss1: 145.04087830, loss2: 458.46636963, loss3: 895.79400635, loss4: 45.82007599, loss: 1545.12133789. 
epoch: 18, loss1: 137.58908081, loss2: 417.10974121, loss3: 909.03021240, loss4: 45.76488495, loss: 1509.49389648. 
epoch: 19, loss1: 134.91554260, loss2: 381.00640869, loss3: 940.59240723, loss4: 45.64870453, loss: 1502.16308594. 
epoch: 20, loss1: 127.18142700, loss2: 349.85583496, loss3: 922.33825684, loss4: 45.74087143, loss: 1445.11633301. 
epoch: 21, loss1: 120.91361237, loss2: 321.90209961, loss3: 924.39331055, loss4: 45.77003098, loss: 1412.97900391. 
epoch: 22, loss1: 118.03040314, loss2: 296.33395386, loss3: 897.60150146, loss4: 45.70201492, loss: 1357.66784668. 
epoch: 23, loss1: 118.27124023, loss2: 273.12792969, loss3: 865.07501221, loss4: 45.57744217, loss: 1302.05151367. 
epoch: 24, loss1: 112.79038239, loss2: 252.57267761, loss3: 837.50329590, loss4: 45.53918457, loss: 1248.40551758. 
epoch: 25, loss1: 99.87699890, loss2: 234.41120911, loss3: 801.41143799, loss4: 45.62297821, loss: 1181.32263184. 
epoch: 26, loss1: 90.15627289, loss2: 217.90682983, loss3: 776.08099365, loss4: 45.68223953, loss: 1129.82629395. 
epoch: 27, loss1: 83.79256439, loss2: 202.72924805, loss3: 744.69006348, loss4: 45.68331528, loss: 1076.89526367. 
epoch: 28, loss1: 79.05274200, loss2: 188.88325500, loss3: 724.82934570, loss4: 45.65839386, loss: 1038.42382812. 
epoch: 29, loss1: 74.81651306, loss2: 176.32284546, loss3: 705.42645264, loss4: 45.62910461, loss: 1002.19488525. 
epoch: 30, loss1: 71.37070465, loss2: 164.88769531, loss3: 686.76654053, loss4: 45.59536743, loss: 968.62023926. 
epoch: 31, loss1: 70.67245483, loss2: 154.38601685, loss3: 674.99755859, loss4: 45.53555298, loss: 945.59155273. 
epoch: 32, loss1: 74.06777191, loss2: 144.68721008, loss3: 661.88250732, loss4: 45.45519257, loss: 926.09265137. 
epoch: 33, loss1: 78.35865784, loss2: 135.72578430, loss3: 651.64831543, loss4: 45.39520264, loss: 911.12799072. 
epoch: 34, loss1: 75.30485535, loss2: 127.45751953, loss3: 647.40026855, loss4: 45.40961075, loss: 895.57226562. 
epoch: 35, loss1: 66.40242767, loss2: 119.81765747, loss3: 647.19976807, loss4: 45.49002838, loss: 878.90991211. 
epoch: 36, loss1: 59.76504135, loss2: 112.73216248, loss3: 646.99926758, loss4: 45.57238770, loss: 865.06884766. 
epoch: 37, loss1: 56.94902420, loss2: 106.16157532, loss3: 641.70483398, loss4: 45.61449051, loss: 850.42993164. 
epoch: 38, loss1: 56.17730713, loss2: 100.08680725, loss3: 633.60186768, loss4: 45.61539459, loss: 835.48138428. 
