epoch: 01, loss1: 45.39184570, loss2: 3079.19555664, loss3: 4771.83691406, loss4: 42.42267990, loss: 7938.84716797. 
epoch: 02, loss1: 44.78186035, loss2: 2807.09716797, loss3: 4484.43212891, loss4: 42.65477753, loss: 7378.96582031. 
epoch: 03, loss1: 45.11674500, loss2: 2542.65942383, loss3: 4188.21777344, loss4: 42.98530197, loss: 6818.97949219. 
epoch: 04, loss1: 46.85142517, loss2: 2279.74194336, loss3: 3871.19116211, loss4: 43.52075958, loss: 6241.30517578. 
epoch: 05, loss1: 54.30321503, loss2: 2019.96582031, loss3: 3504.73437500, loss4: 44.33285141, loss: 5623.33642578. 
epoch: 06, loss1: 91.84799957, loss2: 1770.61901855, loss3: 3039.69042969, loss4: 45.06408691, loss: 4947.22119141. 
epoch: 07, loss1: 255.72348022, loss2: 1540.39550781, loss3: 2412.23999023, loss4: 45.20275879, loss: 4253.56152344. 
epoch: 08, loss1: 802.65789795, loss2: 1335.83764648, loss3: 1674.23059082, loss4: 44.67227173, loss: 3857.39843750. 
epoch: 09, loss1: 708.13464355, loss2: 1161.84094238, loss3: 1449.07031250, loss4: 44.65148544, loss: 3363.69726562. 
epoch: 10, loss1: 491.68011475, loss2: 1015.44915771, loss3: 1281.86096191, loss4: 44.83541489, loss: 2833.82568359. 
epoch: 11, loss1: 364.54998779, loss2: 891.45471191, loss3: 1107.14306641, loss4: 44.91089630, loss: 2408.05859375. 
epoch: 12, loss1: 317.67846680, loss2: 786.01977539, loss3: 969.20373535, loss4: 44.82141113, loss: 2117.72314453. 
epoch: 13, loss1: 266.92468262, loss2: 696.97686768, loss3: 922.72509766, loss4: 44.79818344, loss: 1931.42492676. 
epoch: 14, loss1: 220.25698853, loss2: 622.34014893, loss3: 891.18743896, loss4: 45.08012772, loss: 1778.86474609. 
epoch: 15, loss1: 184.58515930, loss2: 559.27233887, loss3: 865.33996582, loss4: 45.48023987, loss: 1654.67773438. 
epoch: 16, loss1: 159.86434937, loss2: 505.16769409, loss3: 874.61486816, loss4: 45.72441864, loss: 1585.37133789. 
epoch: 17, loss1: 144.60267639, loss2: 458.08041382, loss3: 892.90155029, loss4: 45.78853607, loss: 1541.37329102. 
epoch: 18, loss1: 137.35296631, loss2: 416.75878906, loss3: 906.42016602, loss4: 45.72999954, loss: 1506.26196289. 
epoch: 19, loss1: 134.89366150, loss2: 380.70803833, loss3: 936.90466309, loss4: 45.61682129, loss: 1498.12316895. 
epoch: 20, loss1: 127.06381226, loss2: 349.57989502, loss3: 919.82043457, loss4: 45.71253586, loss: 1442.17663574. 
epoch: 21, loss1: 120.82432556, loss2: 321.62365723, loss3: 921.65295410, loss4: 45.74191284, loss: 1409.84289551. 
epoch: 22, loss1: 117.99668884, loss2: 296.05575562, loss3: 894.21795654, loss4: 45.67361069, loss: 1353.94396973. 
epoch: 23, loss1: 118.15994263, loss2: 272.86190796, loss3: 862.90197754, loss4: 45.55013657, loss: 1299.47399902. 
epoch: 24, loss1: 112.13545990, loss2: 252.33929443, loss3: 834.87231445, loss4: 45.51928711, loss: 1244.86633301. 
epoch: 25, loss1: 99.18850708, loss2: 234.21710205, loss3: 799.44488525, loss4: 45.60898590, loss: 1178.45947266. 
epoch: 26, loss1: 89.78860474, loss2: 217.72680664, loss3: 774.63983154, loss4: 45.66654205, loss: 1127.82177734. 
epoch: 27, loss1: 83.67014313, loss2: 202.54550171, loss3: 742.47717285, loss4: 45.66165924, loss: 1074.35449219. 
epoch: 28, loss1: 79.03311157, loss2: 188.70582581, loss3: 722.91674805, loss4: 45.63179016, loss: 1036.28747559. 
