epoch: 01, loss1: 35.84191132, loss2: 2648.77832031, loss3: 4977.77148438, loss4: 49.40604401, loss: 7711.79785156. 
epoch: 02, loss1: 34.99381638, loss2: 2396.18164062, loss3: 4720.30468750, loss4: 49.44579697, loss: 7200.92626953. 
epoch: 03, loss1: 34.94326782, loss2: 2137.90429688, loss3: 4441.23388672, loss4: 49.42152023, loss: 6663.50292969. 
epoch: 04, loss1: 36.41356277, loss2: 1871.49194336, loss3: 4128.26269531, loss4: 49.10762787, loss: 6085.27539062. 
epoch: 05, loss1: 41.04515839, loss2: 1613.40344238, loss3: 3773.51538086, loss4: 48.40748215, loss: 5476.37158203. 
epoch: 06, loss1: 52.42970276, loss2: 1381.91918945, loss3: 3359.82348633, loss4: 47.45569992, loss: 4841.62792969. 
epoch: 07, loss1: 79.64631653, loss2: 1178.56103516, loss3: 2828.06982422, loss4: 46.32997131, loss: 4132.60742188. 
epoch: 08, loss1: 151.11920166, loss2: 1002.90991211, loss3: 2037.02160645, loss4: 45.12513351, loss: 3236.17602539. 
epoch: 09, loss1: 362.23294067, loss2: 855.49743652, loss3: 798.19445801, loss4: 44.23254395, loss: 2060.15722656. 
epoch: 10, loss1: 1007.24707031, loss2: 732.86999512, loss3: 1351.89819336, loss4: 43.71524811, loss: 3135.73046875. 
epoch: 11, loss1: 758.19061279, loss2: 632.46069336, loss3: 1214.73229980, loss4: 43.80350113, loss: 2649.18725586. 
epoch: 12, loss1: 456.26504517, loss2: 549.79034424, loss3: 601.24645996, loss4: 44.12597656, loss: 1651.42785645. 
epoch: 13, loss1: 266.84420776, loss2: 482.62561035, loss3: 305.14230347, loss4: 44.65535355, loss: 1099.26757812. 
epoch: 14, loss1: 188.73698425, loss2: 426.15423584, loss3: 543.93865967, loss4: 45.11135483, loss: 1203.94116211. 
epoch: 15, loss1: 163.46841431, loss2: 377.66510010, loss3: 470.51638794, loss4: 45.28393936, loss: 1056.93383789. 
epoch: 16, loss1: 177.08372498, loss2: 335.73376465, loss3: 207.11669922, loss4: 45.12363052, loss: 765.05786133. 
epoch: 17, loss1: 223.86328125, loss2: 300.00979614, loss3: 512.42828369, loss4: 44.88928986, loss: 1081.19055176. 
epoch: 18, loss1: 192.67404175, loss2: 269.94540405, loss3: 379.55084229, loss4: 45.14415741, loss: 887.31445312. 
epoch: 19, loss1: 146.79908752, loss2: 244.27575684, loss3: 165.43151855, loss4: 45.62355804, loss: 602.12988281. 
epoch: 20, loss1: 120.87669373, loss2: 221.59149170, loss3: 295.19128418, loss4: 46.09515762, loss: 683.75463867. 
epoch: 21, loss1: 112.94964600, loss2: 201.03829956, loss3: 318.28359985, loss4: 46.28711319, loss: 678.55865479. 
epoch: 22, loss1: 115.14582062, loss2: 182.32357788, loss3: 193.60406494, loss4: 46.18382645, loss: 537.25726318. 
epoch: 23, loss1: 126.64799500, loss2: 165.27319336, loss3: 170.04562378, loss4: 45.80274582, loss: 507.76956177. 
epoch: 24, loss1: 128.00747681, loss2: 150.36300659, loss3: 238.36933899, loss4: 45.78310013, loss: 562.52288818. 
epoch: 25, loss1: 119.34487915, loss2: 137.34530640, loss3: 149.87542725, loss4: 46.10488510, loss: 452.67050171. 
epoch: 26, loss1: 108.76593018, loss2: 125.79550934, loss3: 118.57658386, loss4: 46.58103561, loss: 399.71902466. 
epoch: 27, loss1: 104.00977325, loss2: 114.97690582, loss3: 170.21028137, loss4: 46.87277985, loss: 436.06973267. 
epoch: 28, loss1: 104.01013184, loss2: 104.68681335, loss3: 137.11581421, loss4: 46.95805359, loss: 392.77081299. 
epoch: 29, loss1: 107.35849762, loss2: 94.92976379, loss3: 79.86927795, loss4: 46.88798141, loss: 329.04550171. 
epoch: 30, loss1: 109.93267822, loss2: 85.98132324, loss3: 130.30708313, loss4: 46.83984375, loss: 373.06091309. 
epoch: 31, loss1: 107.95026398, loss2: 78.01487732, loss3: 115.19842529, loss4: 46.96389389, loss: 348.12747192. 
epoch: 32, loss1: 102.98752594, loss2: 70.89587402, loss3: 70.70021057, loss4: 47.20640564, loss: 291.79000854. 
epoch: 33, loss1: 99.13687134, loss2: 64.30625153, loss3: 104.53150177, loss4: 47.39987564, loss: 315.37448120. 
epoch: 34, loss1: 98.01208496, loss2: 58.10507584, loss3: 98.22732544, loss4: 47.46594620, loss: 301.81042480. 
epoch: 35, loss1: 98.99044037, loss2: 52.33240891, loss3: 60.93772507, loss4: 47.43037415, loss: 259.69094849. 
epoch: 36, loss1: 99.83995056, loss2: 47.12742996, loss3: 87.82306671, loss4: 47.39132690, loss: 282.18176270. 
epoch: 37, loss1: 98.22192383, loss2: 42.58719635, loss3: 79.66587830, loss4: 47.45754242, loss: 267.93252563. 
