epoch: 01, loss1: 45.41953278, loss2: 3081.08007812, loss3: 4774.76025391, loss4: 42.44804382, loss: 7943.70800781. 
epoch: 02, loss1: 44.80938721, loss2: 2808.82836914, loss3: 4487.30566406, loss4: 42.67988586, loss: 7383.62304688. 
epoch: 03, loss1: 45.14450836, loss2: 2544.25927734, loss3: 4191.38964844, loss4: 43.01014328, loss: 6823.80371094. 
epoch: 04, loss1: 46.87974548, loss2: 2281.21142578, loss3: 3874.49462891, loss4: 43.54531860, loss: 6246.13134766. 
epoch: 05, loss1: 54.32976151, loss2: 2021.30554199, loss3: 3508.17114258, loss4: 44.35770416, loss: 5628.16455078. 
epoch: 06, loss1: 91.85581970, loss2: 1771.83264160, loss3: 3043.31274414, loss4: 45.08890533, loss: 4952.08984375. 
epoch: 07, loss1: 255.62869263, loss2: 1541.48950195, loss3: 2416.01953125, loss4: 45.22591782, loss: 4258.36376953. 
epoch: 08, loss1: 802.42083740, loss2: 1336.82470703, loss3: 1677.39746094, loss4: 44.69680023, loss: 3861.33984375. 
epoch: 09, loss1: 708.13610840, loss2: 1162.73364258, loss3: 1451.95068359, loss4: 44.67571259, loss: 3367.49609375. 
epoch: 10, loss1: 491.84191895, loss2: 1016.25732422, loss3: 1284.69006348, loss4: 44.85958481, loss: 2837.64892578. 
epoch: 11, loss1: 365.23028564, loss2: 892.17730713, loss3: 1109.71240234, loss4: 44.93372726, loss: 2412.05395508. 
epoch: 12, loss1: 317.93698120, loss2: 786.67346191, loss3: 971.85302734, loss4: 44.84428406, loss: 2121.30761719. 
epoch: 13, loss1: 267.17855835, loss2: 697.56494141, loss3: 925.27667236, loss4: 44.82090759, loss: 1934.84118652. 
epoch: 14, loss1: 220.46331787, loss2: 622.87719727, loss3: 893.32830811, loss4: 45.10536957, loss: 1781.77416992. 
epoch: 15, loss1: 184.81623840, loss2: 559.76086426, loss3: 867.59875488, loss4: 45.50679398, loss: 1657.68261719. 
epoch: 16, loss1: 160.12875366, loss2: 505.60791016, loss3: 877.10412598, loss4: 45.75153351, loss: 1588.59240723. 
epoch: 17, loss1: 144.86645508, loss2: 458.47320557, loss3: 895.64599609, loss4: 45.81634140, loss: 1544.80187988. 
epoch: 18, loss1: 137.54039001, loss2: 417.10864258, loss3: 908.91381836, loss4: 45.75960541, loss: 1509.32250977. 
epoch: 19, loss1: 135.14974976, loss2: 380.99792480, loss3: 940.85693359, loss4: 45.64255524, loss: 1502.64721680. 
epoch: 20, loss1: 127.31013489, loss2: 349.84851074, loss3: 922.41625977, loss4: 45.73809814, loss: 1445.31298828. 
epoch: 21, loss1: 120.94963074, loss2: 321.88470459, loss3: 924.80822754, loss4: 45.77075195, loss: 1413.41333008. 
epoch: 22, loss1: 117.88430023, loss2: 296.31420898, loss3: 898.39697266, loss4: 45.70688248, loss: 1358.30236816. 
epoch: 23, loss1: 117.97362518, loss2: 273.08425903, loss3: 865.17395020, loss4: 45.58300400, loss: 1301.81481934. 
epoch: 24, loss1: 112.77394104, loss2: 252.50859070, loss3: 838.22705078, loss4: 45.54007721, loss: 1249.04956055. 
epoch: 25, loss1: 100.00875092, loss2: 234.35211182, loss3: 801.55950928, loss4: 45.62229156, loss: 1181.54272461. 
epoch: 26, loss1: 90.22157288, loss2: 217.86660767, loss3: 777.08862305, loss4: 45.68413162, loss: 1130.86083984. 
epoch: 27, loss1: 83.84019470, loss2: 202.69514465, loss3: 745.22924805, loss4: 45.68547440, loss: 1077.45007324. 
epoch: 28, loss1: 79.12243652, loss2: 188.84519958, loss3: 724.78674316, loss4: 45.65841293, loss: 1038.41284180. 
epoch: 29, loss1: 74.97227478, loss2: 176.27899170, loss3: 706.30175781, loss4: 45.62547684, loss: 1003.17852783. 
epoch: 30, loss1: 71.51637268, loss2: 164.84889221, loss3: 687.08142090, loss4: 45.59254456, loss: 969.03918457. 
