flux_feature,correlation,pval_corr,pval_mw,mean_high,mean_low,fold_change,qval,significant,abs_corr
M_163,0.5924512267675781,0.0,0.0,0.002838752863915547,0.0028294009814720006,1.0033052517139798,0.0,True,0.5924512267675781
M_157,0.5771527479043895,0.0,9.814649319782562e-304,0.009765031220729366,0.00971131247776,1.005531563636984,0.0,True,0.5771527479043895
M_159,0.5482116945342164,0.0,3.0022867950013805e-274,0.004819631712955854,0.003795962129088,1.269673286786398,0.0,True,0.5482116945342164
M_139,0.5457285886390948,0.0,8.644575385918713e-272,0.00019159951658349327,5.084880712767999e-05,3.768023822120193,0.0,True,0.5457285886390948
M_134,0.5273664530296693,4.255004395492371e-297,5.9813338243488295e-254,0.024982268941458732,0.024449211738559996,1.0218026334999597,6.212306417418863e-296,True,0.5273664530296693
M_15,0.5231830410384342,1.323786173692561e-291,5.701832210245669e-250,0.024683644594049904,0.02466511921376,1.0007510760491103,1.6106065113259493e-290,True,0.5231830410384342
M_145,0.5230073719159957,2.2428252335976232e-291,8.364054808583327e-250,0.018527790119961612,0.01371973728144,1.3504478795687964,2.3389463150375214e-290,True,0.5230073719159957
M_148,0.5222371123432801,2.2553251863040994e-290,4.481115424781173e-249,0.00042922919944337815,0.0002544253658432,1.6870534823477787,2.057984232502491e-289,True,0.5222371123432801
M_149,0.5196581593387186,4.905717840689326e-287,1.2141871394281025e-246,0.021856845547504798,0.01650197727072,1.324498585165677,3.97908224855912e-286,True,0.5196581593387186
M_138,0.515626914143913,7.084743615006645e-282,7.297012330317221e-243,0.0006395239676391555,0.00040651959887359995,1.5731688445309229,5.1718628389548514e-281,True,0.515626914143913
M_140,0.5153620279581125,1.5378940936077997e-281,1.2894927082727456e-242,0.002178241675623801,0.0016067594812160001,1.355673765170691,1.0206024439397217e-280,True,0.5153620279581125
M_53,0.5147059894582914,1.0454463019039909e-280,5.275833801935994e-242,0.001604092284462572,0.0009436600066463999,1.6998625279916557,6.359798336582612e-280,True,0.5147059894582914
