flux_feature,correlation,pval_corr,pval_mw,mean_high,mean_low,fold_change,qval,significant,abs_corr
M_13,0.1676152477316041,5.171755981265875e-32,1.3569399583601758e-31,0.0024229634428923,0.0023879470154414,1.0146638209409375,1.317963621032271e-31,True,0.1676152477316041
M_145,0.1674916878747988,5.740869658341343e-32,1.5019146043737035e-31,1.6006546314920049e-06,-1.080669252601195e-06,inf,1.3825666102306147e-31,True,0.1674916878747988
M_34,0.1674846124739681,5.775278245267125e-32,1.5106667988640102e-31,0.0001614189420384,4.479880975748994e-05,3.603197114215152,1.3825666102306147e-31,True,0.1674846124739681
M_80,0.1650281902289677,4.52552637236379e-31,1.1191829935659614e-30,3.47728060020506e-05,3.771951489524759e-05,0.9218783989831149,1.0515193629904099e-30,True,0.1650281902289677
M_167,-0.1647482133875313,5.710868179886203e-31,1.403547018979497e-30,0.0038207816839728,0.0039527513386529,0.9666132161187082,1.2890245320314572e-30,True,0.1647482133875313
M_158,0.1637479162794706,1.3068110505329903e-30,3.141812370060075e-30,0.0026796311710353,0.0026755889158521,1.0015107908241163,2.8677242497807292e-30,True,0.1637479162794706
M_4,0.1569820553219131,3.077604178969602e-28,6.442955807864667e-28,0.0050470032982744,0.0049637447955646,1.0167733246044717,6.571100814556717e-28,True,0.1569820553219131
M_152,0.1559303620227791,7.040616864202949e-28,1.4448639081251488e-27,3.3698939987730897e-07,-2.7690775062911373e-06,inf,1.4637071901895604e-27,True,0.1559303620227791
M_156,0.155184334125707,1.261940645816461e-27,2.554008985038153e-27,0.3694590300299918,0.3146759123876797,1.17409377548676,2.5562387440897542e-27,True,0.155184334125707
M_7,0.1540370106305011,3.0784993866251176e-27,6.101220602095212e-27,0.0048599647486442,0.0048546732396303,1.001089982528715,6.080036288584607e-27,True,0.1540370106305011
M_9,-0.1493986953306522,1.0565614537322787e-25,1.9329599923628173e-25,0.0025528448860883,0.0027203430949913,0.938427542756854,2.0358135328012202e-25,True,0.1493986953306522
M_119,0.1482884807856291,2.4225768149166514e-25,4.352747149235556e-25,2.2872483581072596e-05,-1.2798207237006242e-05,inf,4.556751628057511e-25,True,0.1482884807856291
M_166,-0.1478293621882087,3.408029696951008e-25,6.078526495558854e-25,0.002040462902585,0.002161589897515,0.9439639336447526,6.261263861840223e-25,True,0.1478293621882087
M_108,0.1440842768019833,5.2965673557190256e-24,8.920142973926666e-24,-1.5322813264451808e-06,-2.905767343457228e-06,inf,9.509745934131887e-24,True,0.1440842768019833
M_35,0.1419748986082341,2.4060802452852087e-23,3.930960370764637e-23,0.0001920843096372,0.0001086269453701,1.768293391503899,4.2240075417229213e-23,True,0.1419748986082341
M_125,0.1390490566138422,1.8908580188044317e-22,2.9683896330526987e-22,0.0047189512679539,0.0047103742067761,1.001820887428745,3.2473431192510893e-22,True,0.1390490566138422
M_76,0.136593724518182,1.0312451542572554e-21,1.5686266209888406e-21,1.9378976246997904e-05,-2.6947984259463488e-05,inf,1.733369514602621e-21,True,0.136593724518182
M_85,-0.1329463939018036,1.2108342553073822e-20,1.7629129793915362e-20,0.0001691801576528,0.0004923026154151,0.3436507391092219,1.992831378526733e-20,True,0.1329463939018036
M_43,0.1248431503809797,2.2635671750394407e-18,3.027295266827237e-18,0.0005465749047082,0.0005350316118069,1.0215749736026474,3.6494246291452196e-18,True,0.1248431503809797
M_36,0.1239525279868018,3.941733636977816e-18,5.227760072013606e-18,-1.6072950920020296e-05,-3.700056280357599e-05,inf,6.2279391464249485e-18,True,0.1239525279868018
M_164,-0.1171336846771617,2.4134816755599744e-16,3.019874114200602e-16,0.0031142614628514,0.0032562223904109,0.9564031842611292,3.738530438612509e-16,True,0.1171336846771617
M_116,0.1144000639801676,1.1765359533109793e-15,1.442112202637316e-15,0.000250016752055,0.0002530991131562,0.9878215254777458,1.7874296213762953e-15,True,0.1144000639801676
M_38,-0.1108027045871222,8.938358268409637e-15,1.0686333590515281e-14,0.0008253163315447,0.0008305119169938,0.993744116920244,1.3323213268006818e-14,True,0.1108027045871222
M_81,0.1048850763354764,2.183386727758057e-13,2.518211292420144e-13,-6.9787548336639205e-06,-8.323397325354543e-06,inf,3.1942139165349353e-13,True,0.1048850763354764
M_23,0.1000129029437249,2.662581935954124e-12,2.9942130294679645e-12,1.042169207166801e-05,1.2807965249603858e-05,0.8136883469441288,3.824435871643196e-12,True,0.1000129029437249
M_154,-0.0974941778586802,9.265831195004553e-12,1.0298952623852674e-11,4.467370723746919e-06,8.937893189075976e-06,0.4998236865491977,1.3071440435809994e-11,True,0.0974941778586802
M_71,0.0838825087246897,4.573184121797265e-09,4.840610083083381e-09,0.0126026004057107,0.0121824047716632,1.034492010561405,6.338272730210245e-09,True,0.0838825087246897
M_42,-0.0815254390297627,1.2213163633479122e-08,1.2845636276363709e-08,0.0028649186843056,0.0028696322080492,0.9983574467381604,1.66351711559457e-08,True,0.0815254390297627
M_74,-0.08024878479901,2.0559721015870483e-08,2.155518658006035e-08,0.0024124501395603,0.0024820026994168,0.9719772424611846,2.7529117970402845e-08,True,0.08024878479901
M_127,0.0785507209817223,4.0604221118829344e-08,4.239902943799627e-08,5.666173977972856e-05,9.934249775712368e-05,0.5703675774114049,5.346222447312529e-08,True,0.0785507209817223
M_168,-0.0673287033497183,2.5736447154504757e-06,2.6325639577201453e-06,0.0103407734722678,0.0103465724361396,0.9994395280265468,3.3330808609932384e-06,True,0.0673287033497183
M_24,-0.0654301272377832,4.893040425492261e-06,4.992116565257486e-06,0.0085949982943714,0.0086308833843942,0.9958422459875044,6.234680542159494e-06,True,0.0654301272377832
M_63,0.060144740556939,2.6748460233335368e-05,2.712490661319235e-05,0.0032141515812243,0.0032158015359342,0.9994869227184784,3.3541719975134825e-05,True,0.060144740556939
M_1,0.0523478094944275,0.0002578799496309,0.0002598497086444,4.701150306793022e-05,3.70931121697912e-05,1.2673917155491907,0.0003183205628256,True,0.0523478094944275
M_131,-0.0478245983209759,0.0008433256524475,0.0008476036143343,1.533990685347273e-05,5.0831391297196144e-05,0.301780188619761,0.0010249650237439,True,0.0478245983209759
M_91,0.04403414038762,0.002116873153101,0.0021241740593778,0.0008242734363145,0.0010561247306763,0.7804697801051059,0.0025338330165906,True,0.04403414038762
M_54,0.0408314688098888,0.0043773692139782,0.0043878330555372,0.0118025651178718,0.0115261456963449,1.0239819475485636,0.0051613756403623,True,0.0408314688098888
M_84,0.0383198062625776,0.0074911455442588,0.0075041209390104,-1.5794221877730214e-05,-1.1983276543771212e-05,inf,0.0087029484999477,True,0.0383198062625776
M_121,0.0372713242835416,0.0092962593532787,0.0093101750604573,0.0111657618921528,0.0111664510778234,0.9999382806886656,0.010643543317522,True,0.0372713242835416
M_90,-0.0286373450808648,0.0456993515296203,0.0457115041819321,0.0068401678870583,0.0068385590194661,1.000235264123281,0.0515749824405715,False,0.0286373450808648
M_58,-0.0271044753111805,0.0586024743866978,0.0586113141509437,0.0066997844048003,0.0067208138967916,0.9968709902826912,0.0652055700922413,False,0.0271044753111805
M_52,-0.0196459413055135,0.1704874845926758,0.1704660713202085,7.436184685266353e-07,2.123999733048809e-06,0.3501029011238332,0.1870626567058526,False,0.0196459413055135
M_15,0.0189263472405513,0.1866928278181707,0.1866678012497318,0.0059013784039852,0.0058882777347843,1.0022248728390348,0.2020374438032258,False,0.0189263472405513
M_98,-0.0174460595531449,0.2235528398002385,0.2235206096985406,0.0006164683366714,0.0006065173424878,1.0164067760087878,0.2386577614083627,False,0.0174460595531449
M_95,0.0082684079368357,0.5640634145979191,0.564016912445103,0.0008789124734141,0.0008824927548336,0.995942990579886,0.5941467967098082,False,0.0082684079368357
M_64,0.0057489032235883,0.6883843789865711,0.6883488250115752,0.0004093990175472,0.0004150150828993,0.9864678042231582,0.7155574465781462,False,0.0057489032235883
M_126,-0.0043342257343396,0.7623789204870567,0.7623522589734475,0.0026557363792522,0.0027243267398767,0.9748230050307256,0.7821809703698374,False,0.0043342257343396
M_94,-0.0041248386739054,0.7735371762756309,0.7735119726749335,-5.140606082431898e-06,-4.840344586698419e-06,inf,0.7834543195612159,False,0.0041248386739054
M_41,-0.0019151796540451,0.8937160076294316,0.8937078860172986,0.0002710863905628,0.0002784615794948,0.9735145187878856,0.8937160076294316,False,0.0019151796540451
