flux_feature,correlation,pval_corr,pval_mw,mean_high,mean_low,fold_change,qval,significant,abs_corr
M_102,0.5270905236857203,7.586923044225926e-119,8.0811948200275e-102,0.00022371428463230047,3.718387643700959e-05,6.016432552729623,3.2515384475253967e-118,True,0.5270905236857203
M_67,0.526796194953042,1.0820854231530609e-118,1.0446963957288722e-101,0.00036789906684760296,6.165548518200788e-05,5.967012760690466,4.426713094717068e-118,True,0.526796194953042
M_68,0.5247565506207931,1.2550081092747763e-117,6.16682056857513e-101,0.0003995913071476997,7.707556731344397e-05,5.184409548653438,4.9109012971621685e-117,True,0.5247565506207931
M_23,0.5219995400374695,3.356547866190073e-116,6.723469485372173e-100,1.3116802380460047e-05,3.09960613308325e-06,4.231764236255547,1.2587054498212774e-115,True,0.5219995400374695
M_121,-0.5162173050971445,2.998272748846568e-113,9.680989391453429e-98,0.020333497372881357,0.02826211085322581,0.7194613834217733,1.0793781895847644e-112,True,0.5162173050971445
M_57,-0.5110267772833357,1.1962348709954093e-110,7.998251506761857e-96,0.0017407221515738495,0.0017873915684677418,0.9738896514243378,4.1408130149841094e-110,True,0.5110267772833357
M_44,-0.5104190787466568,2.395517476626251e-110,1.3371557019209654e-95,0.005156163795641647,0.005260235659274193,0.9802153609888068,7.985058255420837e-110,True,0.5104190787466568
M_70,-0.5064540781011886,2.1488342212991908e-108,3.76619078859707e-94,0.009901569550847459,0.009959625130241935,0.9941709071741873,6.906967139890256e-108,True,0.5064540781011886
M_93,-0.5044735354714122,1.9862417790018203e-107,1.976206605933089e-93,0.009139687399515739,0.009153420162096774,0.9984997124202928,6.164198624488408e-107,True,0.5044735354714122
M_161,0.5022165766697734,2.4599672356008657e-106,1.2966335825608268e-92,0.0006292333457675545,0.00019883238229485102,3.1646421900958597,7.379901706802597e-106,True,0.5022165766697734
M_112,-0.4996425159514905,4.240417100747993e-105,1.0968265313320537e-91,0.017072169845036317,0.017525113878225806,0.974154574039473,1.2310888357010302e-104,True,0.4996425159514905
M_148,0.49918283238371386,7.032530214649926e-105,1.6041412663107687e-91,2.1585961217801454e-05,5.637059078510677e-06,3.829294835686645,1.9778991228702915e-104,True,0.49918283238371386
M_5,-0.49714504253964215,6.561901552249404e-104,8.616577704832238e-91,0.016288320038740922,0.016303369978225807,0.9990768816812116,1.7896095142498376e-103,True,0.49714504253964215
M_31,-0.4958692623064756,2.635865283249968e-103,2.459824106376304e-90,0.00318392963220339,0.0034665283783870972,0.9184778789218525,6.97729045566168e-103,True,0.4958692623064756
M_156,-0.495674505869359,3.257516642696749e-103,2.8863385819242186e-90,0.002033975596125908,0.003728755816185484,0.5454837206815716,8.325453724476267e-103,True,0.495674505869359
M_137,0.49565420781671105,3.330181489790507e-103,2.9348322089210737e-90,0.006043101266101694,0.006007828272661291,1.0058711720507914,8.325453724476267e-103,True,0.49565420781671105
M_113,0.4831146718196563,2.0880869125380636e-97,7.610495287216173e-86,0.0001306876395811138,0.0001208724093435484,1.08120323149734,5.07913032779529e-97,True,0.4831146718196563
M_142,-0.48242933254762205,4.2627753153936957e-97,1.3164501779747688e-85,0.017183271753026634,0.01736014914516129,0.9898112976648039,1.0096046799616647e-96,True,0.48242933254762205
M_165,0.4759502146808777,3.3518147853714706e-94,2.2528878902300228e-83,9.95223976024213e-05,3.431620325226499e-05,2.9001575981705514,7.734957197011086e-94,True,0.4759502146808777
M_35,-0.4722516180391002,1.4141829721763041e-92,4.113087875980778e-82,0.01042767854842615,0.011060676583467741,0.94277040556563,3.181911687396684e-92,True,0.4722516180391002
M_129,-0.46999235135825784,1.359836671103668e-91,2.3982176848906787e-81,0.018520710479418886,0.018919797498387098,0.9789063799968137,2.98500732681293e-91,True,0.46999235135825784
M_155,0.4632262639097205,1.0803583972253071e-88,4.479546408997999e-79,0.00022828776966101697,9.248906434517376e-05,2.4682676949680853,2.3150537083399438e-88,True,0.4632262639097205
M_168,-0.4494671160885572,5.4120693929644065e-83,1.4760279737523895e-74,0.021353784753026638,0.023186578627419352,0.9209545356456628,1.1327587101553408e-82,True,0.4494671160885572
M_171,-0.436729947865424,6.045967488309605e-78,1.700884039430305e-70,-1.4885672216162227e-07,2.424629451798032e-06,-0.06139359647357027,1.2366751680633282e-77,True,0.436729947865424
M_27,-0.42668848423833655,4.091943905910394e-74,2.2431657944847717e-67,0.004045776743825666,0.00420139075016129,0.9629613107684283,8.183887811820788e-74,True,0.42668848423833655
M_4,-0.42654808682769196,4.619276483842172e-74,2.4772848276574097e-67,0.008234166411622276,0.008263551491532259,0.9964440132139197,9.037714859691206e-74,True,0.42654808682769196
M_125,-0.42000730167001366,1.229399192968246e-71,2.4375722814320953e-65,0.01572860883898305,0.019624151935080648,0.8014924105263462,2.3541686673860027e-71,True,0.42000730167001366
M_106,-0.41976573511245124,1.5074244877762614e-71,2.883880197065641e-65,0.004620053075544794,0.004684240138790322,0.986297230427195,2.8264209145804904e-71,True,0.41976573511245124
M_16,-0.41961787182440835,1.7076424815538967e-71,3.1963337031715293e-65,0.0015720784975786926,0.0016254927372580648,0.9671396626665505,3.136486190609198e-71,True,0.41961787182440835
M_115,0.41844659718952193,4.57583684223169e-71,7.210818544915958e-65,7.063877310928064e-06,8.092377332089273e-07,8.729050835181862,8.236506316017042e-71,True,0.41844659718952193
M_123,-0.4174230904248382,1.079319883049046e-70,1.4653370570372052e-64,0.02825495477966102,0.028287364453225803,0.9988542703008485,1.90468214655714e-70,True,0.4174230904248382
M_22,-0.4155327091960909,5.224985780852328e-70,5.404389423758325e-64,0.0023339066009685234,0.002442600684596774,0.9555006742142981,9.043244620705953e-70,True,0.4155327091960909
M_164,-0.4053052147780639,2.230358260350511e-66,5.689040960815114e-61,0.0020598331919854723,0.00452486387523387,0.45522544960073713,3.787400819463132e-66,True,0.4053052147780639
M_107,0.4047854361335105,3.3846354149860244e-66,8.065667022324756e-61,6.163258278692494e-05,3.851050435391566e-05,1.60040964980658,5.641059024976707e-66,True,0.4047854361335105
M_26,0.3962715224135616,2.825120155018954e-63,2.303357524487888e-58,0.01017117586440678,0.010159992976209677,1.0011006787330747,4.622923890031016e-63,True,0.3962715224135616
M_145,0.3919897642605479,7.731850150643603e-62,3.7826407754543495e-57,1.4806161773009685e-05,5.145057917856871e-06,2.8777444315295604,1.242618774210579e-61,True,0.3919897642605479
M_160,-0.38913456671851004,6.837977625528759e-61,2.4043565193021235e-56,1.334434256229322e-06,6.0773642606317404e-05,0.021957450615122547,1.0796806777150673e-60,True,0.38913456671851004
M_149,0.380826636046068,3.440617475005784e-58,4.841594346355543e-54,0.0055680820135593214,0.004823148009112903,1.1544497500468434,5.338889185353802e-58,True,0.380826636046068
M_1,-0.373852620706195,5.55642183558492e-56,3.8104347203900274e-52,0.0011597958644455205,0.002856149956475835,0.40606966795139043,8.47589771529903e-56,True,0.373852620706195
M_2,-0.3705318064436752,5.989235501043419e-55,2.961918477391235e-51,0.003983745092009685,0.004534244538064516,0.8785907020599694,8.98385325156513e-55,True,0.3705318064436752
M_98,-0.3677073555403272,4.427129046738064e-54,1.6705284346292764e-50,0.019119133869249395,0.019639880729032257,0.9734852330842785,6.531829741088947e-54,True,0.3677073555403272
M_158,-0.3606879500272729,5.858607408817655e-52,1.1621969475397795e-48,0.0028215052891041163,0.004688810976177419,0.6017528331680295,8.504430109574015e-52,True,0.3606879500272729
M_66,-0.35710182839375937,6.782242397209365e-51,9.839404588459273e-48,0.013635091508474577,0.013651975310080644,0.9987632704262511,9.688917710299093e-51,True,0.35710182839375937
M_120,0.33330474201066407,3.542924113079376e-44,8.248319404132543e-42,0.0287390974842615,0.028738363695161293,1.0000255334335661,4.982237034017872e-44,True,0.33330474201066407
M_94,0.3220947220657336,3.2737920774034106e-41,3.68665395532393e-39,0.012112907788135594,0.011959997022983872,1.0127851842151692,4.532942876404722e-41,True,0.3220947220657336
M_28,-0.32034470315118385,9.264690023050886e-41,9.381664571867215e-39,0.02022627595883777,0.020928665224193548,0.9664388885850296,1.263366821325121e-40,True,0.32034470315118385
M_136,-0.30813616488365364,1.0860028171050986e-37,5.513091628797523e-36,0.00012337229708232446,0.00021113335735564517,0.5843335161601635,1.4588097543202818e-37,True,0.30813616488365364
M_105,0.3065797748424461,2.6108771409447833e-37,1.2211621570193789e-35,0.008580281642857143,0.008548485491935483,1.00371950691753,3.4555726865445664e-37,True,0.3065797748424461
M_37,0.2765840048562318,2.0735700297152187e-30,2.54599677353827e-29,0.00014057796794450316,0.00013575590227254841,1.0355201180297398,2.704656560498111e-30,True,0.2765840048562318
M_80,-0.2745080094049077,5.8049693690820496e-30,6.59909870661677e-29,0.028086454322033896,0.02808001607741935,1.0002292820843406,7.463532045962636e-30,True,0.2745080094049077
M_109,0.2744569791028574,5.953069983183493e-30,6.75481401482266e-29,6.161671991373341e-06,1.9995528212054916e-06,3.0815249920022563,7.546145049105837e-30,True,0.2744569791028574
M_134,0.2716598760072019,2.3490066406413269e-29,2.4096937326429714e-28,0.0002161843706448668,0.00016258621326265397,1.3296599158480082,2.9362583008016586e-29,True,0.2716598760072019
M_122,-0.26468733240058456,6.70854932487914e-28,5.427478696939258e-27,7.81754829153172e-05,0.0002302393480851145,0.3395400637010899,8.270814236152364e-28,True,0.26468733240058456
M_11,0.2566420063263653,2.838828283160711e-26,1.7879820724066559e-25,5.148707117489589e-06,1.5384203398654824e-07,33.46749249259007,3.4526289930332973e-26,True,0.2566420063263653
M_140,0.25327092619086383,1.3118632966804366e-25,7.492669765685549e-25,0.02463673063922518,0.024474133470967743,1.006643633305764,1.574235956016524e-25,True,0.25327092619086383
M_58,-0.24893395282146238,9.091949297473794e-25,4.605971820702944e-24,0.014883303697336562,0.015183657600403225,0.9802186066775711,1.0766782062797915e-24,True,0.24893395282146238
M_9,0.24352809920249893,9.639115566513953e-24,4.242919855809505e-23,0.0065244428271186445,0.006221860142258065,1.0486321900432118,1.1266498714107219e-23,True,0.24352809920249893
M_119,-0.2384885247054737,8.270414034021634e-23,3.2208198078785267e-22,-1.740939747274818e-07,1.4427144759464065e-05,-0.012067112213127123,9.542785423871115e-23,True,0.2384885247054737
M_69,-0.19457685613841572,1.447460549536376e-15,2.6055374093563725e-15,0.004077072544067796,0.004083131760403226,0.9985160370296668,1.6490056893452385e-15,True,0.19457685613841572
M_30,0.1943425646084313,1.5669888106597022e-15,2.8124977800408885e-15,0.01654547981840194,0.01653983674435484,1.000341180758572,1.762862411992165e-15,True,0.1943425646084313
M_132,-0.1903040138035971,6.056427644403618e-15,1.0355796063764442e-14,1.6866275852636803e-07,1.0701230606803477e-05,0.01576106194918723,6.729364049337353e-15,True,0.1903040138035971
M_111,0.17829335555800815,2.835467018044838e-13,4.2724140178185625e-13,0.004212042100581114,0.0037612062270080647,1.1198647046619608,3.1120979466345784e-13,True,0.17829335555800815
M_29,-0.14955100646810388,9.95673114639953e-10,1.2137881760519184e-09,0.04113408895399516,0.041447280943548395,0.9924436058910642,1.0796455459951297e-09,True,0.14955100646810388
M_110,0.1488631599186749,1.1892872155725736e-09,1.4443811429948482e-09,0.0024282733983050846,0.002424828079596774,1.0014208507140363,1.274236302399186e-09,True,0.1488631599186749
M_159,0.13809213380680366,1.728313953266013e-08,1.9923057459243824e-08,0.0020965474684745762,0.0018884370010927422,1.1102024940527067,1.8299794799287198e-08,True,0.13809213380680366
M_34,-0.13035380868377314,1.0462254634687298e-07,1.169848327928096e-07,0.00900234954164649,0.011250480990967742,0.8001746368776476,1.0948871129323916e-07,True,0.13035380868377314
M_139,-0.07196716606446905,0.003416335131364581,0.0034442106384998737,0.012336015788135594,0.012359408711290322,0.9981072781310841,0.003534139791066808,True,0.07196716606446905
M_32,-0.06586288458678945,0.00739136090990949,0.007430138756680235,0.0011439478018644067,0.0014180757423235156,0.8066901983599617,0.007559346385134706,True,0.06586288458678945
M_153,-0.007504052410410933,0.7604678084005745,0.7604109219924093,0.00034098751103874085,0.00042383186026000765,0.804534871044276,0.7690123905174349,False,0.007504052410410933
M_33,-0.005379490621430253,0.8270001112229357,0.8269703598361227,3.87486656307506e-05,5.1390793100212356e-05,0.7540001485322569,0.8270001112229357,False,0.005379490621430253
