flux_feature,correlation,pval_corr,pval_mw,mean_high,mean_low,fold_change,qval,significant,abs_corr
M_70,0.20617475857093748,1.4174585093240453e-25,4.469566019412698e-25,9.91945013877043e-06,5.5564224401969275e-06,1.7852224602308802,2.561372394041696e-25,True,0.20617475857093748
M_107,-0.19969281145715656,4.615337620089045e-24,1.2640781308065575e-23,0.005039912822222222,0.005061962655243645,0.9956440150741568,8.196203014985717e-24,True,0.19969281145715656
M_38,0.19927665131474673,5.7486213969434635e-24,1.561027402048829e-23,1.8748291180950317e-05,5.1130008143359585e-06,3.6667882251032298,1.0035728879409776e-23,True,0.19927665131474673
M_27,0.19853733173866187,8.481095641221818e-24,2.2685215553470148e-23,0.014464311724444444,0.01347846538350106,1.0731423283655241,1.4559214184097455e-23,True,0.19853733173866187
M_100,0.19839544198425457,9.136683248187683e-24,2.436856474244325e-23,0.01854545889047619,0.018523732199682202,1.0011729110829166,1.5427514337103794e-23,True,0.19839544198425457
M_129,-0.19655751362340698,2.384696424373398e-23,6.131084410786627e-23,0.021974335955555552,0.023803555249470337,0.9231535258181448,3.9616730921041935e-23,True,0.19655751362340698
M_168,-0.1917514668439977,2.802312747956671e-22,6.577728458127053e-22,0.0002872196573492064,0.00030268733476694913,0.948898828457253,4.581558937135509e-22,True,0.1917514668439977
M_138,0.1916780339704978,2.908368937262192e-22,6.817543793171468e-22,6.922304881499747e-06,2.1810627930004025e-06,3.173821910912067,4.680656258406341e-22,True,0.1916780339704978
M_64,-0.18807691258411435,1.7652590654528786e-21,3.882702945745754e-21,0.016795619942857144,0.01692989355137712,0.9920688450808923,2.7972566729484074e-21,True,0.18807691258411435
M_136,0.18664140074052507,3.586251886805052e-21,7.698224828606543e-21,0.01638217971111111,0.015383197005826271,1.064939862949586,5.596726429407883e-21,True,0.18664140074052507
M_99,0.1861503869442655,4.5642074690423836e-21,9.717510480326027e-21,1.5732596147676031e-06,1.9900388222106355e-06,0.7905672980891634,7.016617452408439e-21,True,0.1861503869442655
M_133,0.18113588334905154,5.156052072251715e-20,1.0133918734561359e-19,0.016605428146825398,0.01580013205217161,1.0509676812823288,7.809902403557744e-20,True,0.18113588334905154
M_98,-0.1804881539558367,7.016730694509819e-20,1.3655895689548092e-19,0.022830099899999998,0.02286019894226695,0.9986833429427728,1.047425016716683e-19,True,0.1804881539558367
M_160,0.17859662199150975,1.714160944581274e-19,3.2435631219315476e-19,0.0007527685321994942,0.0006531532026847751,1.1525144929325188,2.5222653898838743e-19,True,0.17859662199150975
M_10,0.15802456637444012,1.513401245389875e-15,2.226758144560624e-15,0.0037563613916666667,0.0033021203856832626,1.1375604014780383,2.195497581340241e-15,True,0.15802456637444012
M_139,-0.13762280441667785,4.048936962978033e-12,5.039304456635843e-12,0.019828087042063493,0.021525029818061443,0.9211642078853679,5.792229266482463e-12,True,0.13762280441667785
M_69,0.13615828610973774,6.839931697903333e-12,8.433040399754566e-12,0.01113269415,0.011081727420286017,1.0045991683228632,9.650862532658127e-12,True,0.13615828610973774
M_65,0.13345510996308374,1.7740560969487646e-11,2.151225193493401e-11,1.6289523277169824e-05,1.3884354248664116e-05,1.173228728209461,2.4692942971043615e-11,True,0.13345510996308374
M_123,0.1296701111086033,6.526026677262675e-11,7.744543853798672e-11,0.014198136993650794,0.014077193457362289,1.0085914523129078,8.962409970107406e-11,True,0.1296701111086033
M_141,0.12926329860398325,7.490083070899506e-11,8.869011695369886e-11,0.027687825714285717,0.027291680599046613,1.0145152334537046,1.0151033635561172e-10,True,0.12926329860398325
M_143,-0.1285354623022689,9.573674413069105e-11,1.1292122724139892e-10,4.333976951077365e-06,2.1367037326430193e-05,0.20283471615020787,1.2806343695404128e-10,True,0.1285354623022689
M_24,-0.12240279481472861,7.171088378415662e-10,8.206488270735351e-10,4.2614964832507936e-06,9.475241218409483e-06,0.4497507118838427,9.469514140728374e-10,True,0.12240279481472861
M_71,-0.11913526591296125,2.015313756854559e-09,2.2735347395945435e-09,0.016071934327777777,0.016286717259798727,0.9868123865236422,2.6275609741268297e-09,True,0.11913526591296125
