flux_feature,correlation,pval_corr,pval_mw,mean_high,mean_low,fold_change,qval,significant,abs_corr
M_130,0.04485694338851127,0.0015137536417502264,0.0015196647213670282,0.0216339123928,0.021664206351387407,0.9986016585100765,0.005342659912059623,True,0.04485694338851127
M_134,0.044074021004702,0.001829399509346807,0.0018359754816946218,0.00423465815784,0.004224780537273212,1.0023380198047314,0.006272226889189052,True,0.044074021004702
M_155,0.04350163891715554,0.0020972608935203,0.0021043472172639047,0.00152861713327688,0.0014541303240721564,1.0512243008564255,0.006947593917637608,True,0.04350163891715554
M_120,0.04341229962062014,0.002142174791271596,0.002149342501983707,0.0156695627036,0.01562722337326574,1.0027093316146418,0.006947593917637608,True,0.04341229962062014
M_161,0.041853662502391586,0.0030817318628651134,0.0030903839415828962,0.00014202239808239997,0.0001404518798364461,1.0111818955202503,0.009731784830100359,True,0.041853662502391586
M_89,0.041663038579508364,0.0032193863683413187,0.0032282269595936166,0.00566024014792,0.005673914673932765,0.997589930973832,0.00990580421028098,True,0.041663038579508364
M_2,0.041389351639289446,0.0034268286561070726,0.0034359418618627054,0.00214959577416,0.002140948563073639,1.0040389625587018,0.010280485968321219,True,0.041389351639289446
M_80,-0.04089350032092568,0.003833891753595243,0.0038435036370534094,0.00038840084332197617,0.0004331014508925884,0.8967895224583345,0.011221146595888515,True,0.04089350032092568
M_95,-0.04027837399455884,0.0043997014973679175,0.004409937272869771,0.0037703359855200008,0.003771956300773746,0.9995704310642695,0.01257057570676548,True,0.04027837399455884
M_138,0.039923895211529864,0.004759134446254715,0.004769730481594856,-3.41531649176e-05,-3.5194574256883665e-05,inf,0.013035527160962665,True,0.039923895211529864
M_119,0.039904360899248294,0.004779693292352977,0.0047903091664225645,0.0032307808092604424,0.003053629294547138,1.0580134317645051,0.013035527160962665,True,0.039904360899248294
M_58,-0.039655715247025665,0.005048491770611888,0.005059359855049484,0.009875179400799999,0.009944812021771611,0.992998095809235,0.013462644721631702,True,0.039655715247025665
M_135,0.039233994378088256,0.005535777503101711,0.0055470711472332635,0.0159549598076,0.015934169938767343,1.0013047349760011,0.014172834138796716,True,0.039233994378088256
M_55,0.03922134585961735,0.005551026704362047,0.005562333051545117,0.0186603051128,0.018593427303361793,1.0035968521750755,0.014172834138796716,True,0.03922134585961735
M_3,-0.037692326440393324,0.007698894249036101,0.007711686269707521,0.000228513654422432,0.00026438253864829244,0.8643296020635586,0.01924723562259025,True,0.037692326440393324
M_123,-0.03691901147077949,0.009046730674111322,0.009060212795542264,7.41485193874818e-05,8.75353565131954e-05,0.8470693710638442,0.022155258793742014,True,0.03691901147077949
M_102,-0.03616459133448562,0.010560710207599504,0.01057480368668263,0.014656178066000001,0.014669857240928494,0.9990675318304851,0.025345704498238808,True,0.03616459133448562
M_34,0.03447450131079346,0.014795653708624595,0.014810800619834131,0.0110910686024,0.010946853089140876,1.0131741526158038,0.03481330284382258,True,0.03447450131079346
M_133,0.03355519083545455,0.017677235471791678,0.017692710307769862,-2.925026511283256e-06,-1.0874475333322359e-06,inf,0.040793620319519254,True,0.03355519083545455
M_109,-0.032594047913743054,0.021204570486817464,0.02122015218040437,0.007840722580720001,0.007874867451947706,0.9956640703559704,0.048010348272039545,True,0.032594047913743054
M_24,-0.032380306396957055,0.02206755435575217,0.022083122797136923,0.000468960941008,0.00047202684230789754,0.993504815775079,0.04903900967944927,True,0.032380306396957055
M_1,0.03193648991612625,0.02395748810418433,0.023972982260339133,0.0032821412429600003,0.003272102753948772,1.003067901519631,0.05220122423768595,False,0.03193648991612625
M_18,-0.03184578300090647,0.02436057131092011,0.02437604224404798,1.2016950521664895e-05,1.493793460122792e-05,0.804458637854599,0.05220122423768595,False,0.03184578300090647
M_48,0.030470872825304154,0.03122868870394975,0.031243443782000408,0.0001678620040432,0.00016555286000160085,1.0139480770164697,0.06574460779778896,False,0.030470872825304154
M_98,-0.03025058614902772,0.032470827960799455,0.032485400697570124,0.00501959251264,0.0050202701668623255,0.9998650163836204,0.06718102336717129,False,0.03025058614902772
M_111,0.030089018479652774,0.033408548160648865,0.03342297455077049,0.004400927282160001,0.0043966175864194245,1.0009802298371113,0.06794958947928584,False,0.030089018479652774
M_30,0.028380198852337918,0.0448259624841682,0.044838149411392456,0.0158873227756,0.015868977419290286,1.0011560515731412,0.0896519249683364,False,0.028380198852337918
M_10,0.02819095335045773,0.046272370583208614,0.046284228120473565,0.00577272055088,0.005762216928735325,1.001822843928748,0.09102761426204974,False,0.02819095335045773
M_46,0.026910899561525536,0.05712202008053455,0.057131202656251386,0.00833346739184,0.008312257757417289,1.002551609327055,0.11055874854297008,False,0.026910899561525536
M_165,0.02639375453291916,0.06206861500692751,0.06207649301495112,0.009930149003359999,0.009871888733831376,1.005901633527226,0.11822593334652857,False,0.02639375453291916
M_12,0.026121260354076345,0.0648144567775049,0.0648215954111894,2.794419435218304e-06,5.816399671320671e-06,0.4804380017069569,0.1215271064578217,False,0.026121260354076345
M_19,0.025807284363836957,0.06810173867552187,0.06810798114028037,5.5105751126830535e-05,6.735023939575344e-05,0.8181968114920325,0.12572628678557884,False,0.025807284363836957
M_88,0.02525108026642141,0.07426100178231874,0.07426554167708975,0.0104950624672,0.010495776790554964,0.9999319418305841,0.13502000324057953,False,0.02525108026642141
M_22,-0.02510313573632598,0.07597380255719444,0.07597786516492781,0.0027809017914192003,0.002902321764155817,0.9581645377035122,0.13607248219199003,False,0.02510313573632598
M_121,0.024701913676800743,0.08078153640421903,0.08078425399051128,1.2550597222363359e-05,1.4891536672269774e-05,0.8428006792431577,0.1425556524780336,False,0.024701913676800743
M_144,0.024409383684881696,0.08444023651436393,0.08444192993734577,0.0131827447748,0.013181826556430097,1.0000696579010482,0.14685258524237205,False,0.024409383684881696
M_87,0.02412168002899459,0.08816818291953046,0.08816882800936253,0.00041429902177000005,0.0004023748862828442,1.0296343929346872,0.14997527590394752,False,0.02412168002899459
M_132,0.0240787716421687,0.08873537157650228,0.08873585759728056,0.000173715487108,0.00018777089578735326,0.925145967800725,0.14997527590394752,False,0.0240787716421687
M_167,0.023748158578409694,0.0932048123708267,0.09320404679228121,-2.7718277328784315e-05,-3.079658525001662e-05,inf,0.15534135395137785,False,0.023748158578409694
M_68,0.02313046014981378,0.10203791926100313,0.10203469710242484,0.0001872390419332799,0.00018726216422825938,0.9998765244699869,0.1677335659084983,False,0.02313046014981378
M_113,0.022391246467682327,0.11347024828375026,0.11346390071846615,0.0005927350218152,0.0005883016357534686,1.0075359063995348,0.18350572411670968,False,0.022391246467682327
M_8,0.02231583618423213,0.11469107757294356,0.11468440080043013,0.0001976792473326,0.00019223724307456243,1.0283087926720151,0.18350572411670968,False,0.02231583618423213
M_129,0.02222057283717885,0.11624805419472,0.1162409589851064,7.213564663696e-05,6.975931056069905e-05,1.0340647872973638,0.18354955925482105,False,0.02222057283717885
M_108,0.020060895677364864,0.15618383111154652,0.15616665081025796,0.006684382245279999,0.00668348111069904,1.00013483012311,0.2434033731608517,False,0.020060895677364864
M_76,-0.01990543261974834,0.15941774978561873,0.159399813661959,0.00011780679338030091,0.00016696779813108294,0.7055659516322618,0.24525807659325957,False,0.01990543261974834
M_92,-0.01897857246614523,0.1797567050247694,0.17973424083717837,3.906910797598393e-05,4.256886029250472e-05,0.9177860931095446,0.2730481595312953,False,0.01897857246614523
M_50,-0.017936757707716196,0.2048510160389947,0.20482351039212687,8.8894538556048e-06,9.645318036879403e-06,0.9216340841862846,0.30727652405849204,False,0.017936757707716196
M_72,0.01550441995849898,0.2731223382193411,0.27308412073186816,9.57404839833772e-06,1.1073749765869824e-05,0.8645714957227674,0.4046256862508757,False,0.01550441995849898
M_117,0.015288766306532526,0.2798503420605566,0.2798112972533846,1.7852332192423232e-05,1.6039652162520334e-05,1.1130124276721265,0.40953708594227795,False,0.015288766306532526
M_131,0.014699886408766471,0.29879207682259123,0.29875091151504707,-8.170764319452319e-05,-7.392210507692572e-05,inf,0.4319885448037464,False,0.014699886408766471
M_99,-0.013706579599881837,0.3326395932050239,0.3325953767604036,0.009023245794,0.009024763843649947,0.9998317906511188,0.4698482055746718,False,0.013706579599881837
M_171,-0.013701773918587061,0.33280914561539254,0.332764916183916,0.015103270067599999,0.015124020109925293,0.9986280074891148,0.4698482055746718,False,0.013701773918587061
M_122,0.013510766529608606,0.3395933527118531,0.33954862195101165,0.0274541649088,0.02747112291542156,0.999382696998817,0.4738511898304927,False,0.013510766529608606
M_67,-0.012863294979066981,0.3632442866532887,0.3631980808106581,0.024583638467999998,0.024596412538153683,0.9994806531182598,0.5010266022803982,False,0.012863294979066981
M_114,0.01263594904791569,0.37178754976487394,0.3717409123349157,0.018864872732,0.01886454603655283,1.000017317959655,0.5069830224066463,False,0.01263594904791569
M_9,0.012125043012451786,0.39143625592398534,0.39138882201730707,0.0030950568097599996,0.003095735897998933,0.9997806375410213,0.5276041880981936,False,0.012125043012451786
M_37,0.011983703002802704,0.39698131244848656,0.3969337024191706,-1.7803125034232785e-06,1.8257814282125822e-05,-0.09750961839754185,0.5276041880981936,False,0.011983703002802704
M_26,-0.01190473673283212,0.4000998426411302,0.40005214199653505,2.014440448304e-05,2.0762106345037352e-05,0.9702485936767684,0.5276041880981936,False,0.01190473673283212
M_5,0.01170668406148007,0.40798582791494287,0.4079379281624421,0.00188604451368,0.0018873116834311635,0.9993285848001218,0.5321554277151428,False,0.01170668406148007
M_136,0.010426790686132299,0.46113839167923254,0.46109017818275133,0.0062300856196,0.006212362142049093,1.0028529369578993,0.5950172795861065,False,0.010426790686132299
M_31,-0.009388018409416766,0.5069790218515646,0.5069318567211887,0.000354478055072,0.00035023975907150484,1.0121011275582503,0.6472072619381676,False,0.009388018409416766
M_49,0.008345949585813459,0.5552627879569414,0.5552185204431083,-0.00023012323978073462,-0.00023037964132070193,inf,0.696656455077494,False,0.008345949585813459
M_40,0.008273044453694364,0.5587230347498289,0.5586783433780944,5.54752438186472e-07,2.978161896679322e-07,1.8627343221502701,0.696656455077494,False,0.008273044453694364
M_170,0.00818049586997989,0.5631306345209743,0.5630862115352927,0.004743812796559999,0.00474448535952508,0.9998582432204727,0.696656455077494,False,0.00818049586997989
M_21,0.007974125582612727,0.5730189014690513,0.5729751115765208,0.014995655011600002,0.014995500428228389,1.0000103086504084,0.7016557977172058,False,0.007974125582612727
M_73,0.007459381285156164,0.598035381140817,0.597993377052048,1.788879227108695e-05,1.4411157670785172e-05,1.2413154223794087,0.7205117499727555,False,0.007459381285156164
M_36,0.007353225764122076,0.603255555132346,0.6032139556796244,5.18308930682428e-06,1.0527373846409512e-05,0.49234399599022843,0.7205117499727555,False,0.007353225764122076
M_160,-0.007288858944100742,0.6064307228937359,0.6063893747845288,6.754200690212485e-05,7.503118404978132e-05,0.900185806175102,0.7205117499727555,False,0.007288858944100742
M_27,-0.0069535956648920415,0.6230883410014803,0.6230483746357847,-0.00013205619869272002,-0.000182717276401939,inf,0.733045107060565,False,0.0069535956648920415
M_44,0.006668285422804141,0.6374179521625898,0.6373792563005106,0.0203659218976,0.020364260272145145,1.0000815951786437,0.7426228568884542,False,0.006668285422804141
M_28,0.006513942301509389,0.6452270940433722,0.6451891211397945,0.002060464549032376,0.002132975970435959,0.9660045765125228,0.7444928008192756,False,0.006513942301509389
M_156,0.006159946324163766,0.6632851295099909,0.6632489074367007,0.0023231262450462446,0.0023838079402493263,0.9745442180225581,0.7578000913079388,False,0.006159946324163766
M_107,-0.006041147146149006,0.6693900806553459,0.6693544745675595,0.006028213347359999,0.0060156751266275356,1.0020842582866494,0.7578000913079388,False,0.006041147146149006
M_116,-0.005672901684000389,0.6884514877225668,0.68841787936161,0.008964766386799999,0.00898076146157951,0.9982189622953533,0.7720951264178318,False,0.005672901684000389
M_51,-0.004750206973856711,0.737066134963159,0.7370380881558743,0.0150042782784,0.015004262390875132,1.0000010588674375,0.8055996629666601,False,0.004750206973856711
M_118,-0.004628046392727684,0.7435871432224619,0.7435598886502488,4.2358709622869984e-05,3.370863031578971e-05,1.2566131944859362,0.8055996629666601,False,0.004628046392727684
M_39,-0.004609792984940337,0.7445631154776275,0.7445359803421177,0.00277013592736,0.002771451782017076,0.9995252110588342,0.8055996629666601,False,0.004609792984940337
M_29,0.004598265305978413,0.7451796882441606,0.7451526286797275,0.022093731248800003,0.02208865751360726,1.0002296986672738,0.8055996629666601,False,0.004598265305978413
M_47,0.004248271971924887,0.7639755331011012,0.763950818798068,0.0005421019813312685,0.0005581540634330859,0.9712407681795159,0.8185452140368942,False,0.004248271971924887
M_32,-0.0036968644221215567,0.7938680882952913,0.7938472572187535,0.0138851126408,0.01389252024733191,0.9994667917411649,0.8370287236331435,False,0.0036968644221215567
M_112,0.0036728484075959317,0.7951772874514863,0.7951566304065298,9.209766134954915e-05,8.99358767924936e-05,1.0240369542629064,0.8370287236331435,False,0.0036728484075959317
M_115,0.002856144012295881,0.8400188328681727,0.840004310891381,0.00730532107176,0.007304747288847386,1.0000785493173037,0.8765413908189628,False,0.002856144012295881
M_66,0.00266625930095928,0.8505250991300611,0.8505120581359582,1.620176134536e-05,1.7030717231483458e-05,0.951325838198345,0.8798535508242011,False,0.00266625930095928
M_64,-0.0021224146063132995,0.8807567293442432,0.8807480250453805,0.0147842440092,0.014784624032283885,0.9999742960603493,0.9033402352248648,False,0.0021224146063132995
M_105,0.00175428974135158,0.9013221799587987,0.9013164788148526,0.00541938099824,0.005419817094877269,0.9999195366504746,0.9165988270767444,False,0.00175428974135158
M_57,0.0015863375324681253,0.9107277957465647,0.9107234798473313,0.00135398389184,0.0013509547918623267,1.0022421919637279,0.9183809705007375,False,0.0015863375324681253
M_125,0.0004340493457437583,0.9755262481380607,0.9755316025071672,0.0002389065878547733,0.000265042625758397,0.9013893035928178,0.9755262481380607,False,0.0004340493457437583
