flux_feature,correlation,pval_corr,pval_mw,mean_high,mean_low,fold_change,qval,significant,abs_corr
M_21,-0.2064165253315189,2.375418022365883e-41,1.6288976820678606e-40,0.01855155646303647,0.01924380222757787,0.964027599309384,2.2804013014712476e-39,True,0.2064165253315189
M_157,0.19081262319549644,1.7732284768299928e-35,7.170286184346026e-35,4.1216547385832345e-06,3.401810004011262e-06,1.2116063900462293,8.511496688783966e-34,True,0.19081262319549644
M_164,-0.18088389151549242,5.377163463764985e-32,1.6541106384871545e-31,0.007632793775335893,0.008126942899776144,0.9391961860032434,1.7206923084047953e-30,True,0.18088389151549242
M_105,-0.17956795012185262,1.5041468658804504e-31,4.477078926968278e-31,2.7325438181319385e-06,1.3260800954450427e-05,0.20606174751570158,3.609952478113081e-30,True,0.17956795012185262
M_130,-0.1710136853419823,9.951127516446685e-29,2.433017646310738e-28,0.008054780825335893,0.008364868780972179,0.9629297286358331,1.9106164831577635e-27,True,0.1710136853419823
M_121,-0.1678528895089622,1.0084831603638536e-27,2.309538657424748e-27,0.02230952073224568,0.023491844309561884,0.9496708916619644,1.6135730565821657e-26,True,0.1678528895089622
M_37,-0.16601140008987783,3.80748096746843e-27,8.407752456369575e-27,0.0033597796717850293,0.0033870016079629037,0.9919628215959877,5.221688183956704e-26,True,0.16601140008987783
M_50,0.1630439185813388,3.1367513803339186e-26,6.548597666219439e-26,1.0500154557481238e-05,-2.245380268227844e-05,inf,3.7641016564007025e-25,True,0.1630439185813388
M_152,-0.15228275738314767,4.7246640706567396e-23,8.24909175790275e-23,0.01074771780038388,0.0109638292193796,0.9802886915993071,5.039641675367189e-22,True,0.15228275738314767
M_111,-0.15049354305378787,1.5173543071726806e-22,2.580720429004225e-22,2.6256164320070535e-06,2.0744633156565107e-05,0.1265684677184141,1.4566601348857734e-21,True,0.15049354305378787
M_78,-0.1468309625026405,1.5819792381581093e-21,2.5575092879838815e-21,0.006926818964587332,0.006952543600735528,0.9962999676628458,1.3806364260288955e-20,True,0.1468309625026405
M_45,-0.14611422317963801,2.485615316347632e-21,3.9804325148876836e-21,0.00028022980723128594,0.00041356476664694596,0.6775959410258803,1.9884922530781056e-20,True,0.14611422317963801
M_2,-0.14413990499782306,8.529049169765146e-21,1.3315699792913083e-20,0.01356243434836852,0.015232192954269268,0.8903796314218335,6.298374771518878e-20,True,0.14413990499782306
M_56,-0.14127947551771222,4.9375646724825454e-20,7.44376747188509e-20,0.013929941354126679,0.013961484463863128,0.997740705165121,3.3857586325594594e-19,True,0.14127947551771222
M_156,-0.13860201162520974,2.4731313279972134e-19,3.6152927775194367e-19,0.01747471232245681,0.017899498877198595,0.9762682431694834,1.5828040499182165e-18,True,0.13860201162520974
M_154,0.1321208512030201,1.0735837391396612e-17,1.4671016604260862e-17,0.0020794737239923223,0.002075248823639271,1.0020358524264297,6.441502434837968e-17,True,0.1321208512030201
M_149,-0.13198950712796476,1.156651560497057e-17,1.5786186375903556e-17,5.72695813171785e-06,8.109298774464343e-06,0.7062211284842125,6.531679400453968e-17,True,0.13198950712796476
M_129,-0.12926325430962018,5.341830750112421e-17,7.10770794779477e-17,5.098004358146833e-06,7.456559578244643e-06,0.6836939079814822,2.8489764000599577e-16,True,0.12926325430962018
M_58,-0.1279853956112683,1.0822849026113913e-16,1.4237968279949414e-16,0.0026295563769673704,0.002806865220882635,0.936830296447398,5.468386876352293e-16,True,0.1279853956112683
M_107,-0.123665510525742,1.1177085160390993e-15,1.4185373981835516e-15,0.005230116257581574,0.005532454044195715,0.9453519569798625,5.365000876987676e-15,True,0.123665510525742
M_7,0.12261620910035353,1.9469565060082828e-15,2.450889843888962e-15,9.713440982024951e-05,8.963455298613368e-05,1.0836714925691218,8.900372598895007e-15,True,0.12261620910035353
M_42,-0.11811588228502341,1.994373401215421e-14,2.4299166483511434e-14,0.004828208332821497,0.004869876332970899,0.9914437251994895,8.702720296212747e-14,True,0.11811588228502341
M_6,-0.11546373795080396,7.544765391498219e-14,9.032580498994264e-14,0.004402308858512475,0.005250028554998402,0.838530459862197,3.149119467755778e-13,True,0.11546373795080396
M_64,-0.11356354930990659,1.9214540811353323e-13,2.273302191359092e-13,0.007524737840786948,0.007568295871730093,0.9942446712336066,7.685816324541329e-13,True,0.11356354930990659
M_28,-0.11136351506950884,5.563275717107027e-13,6.497227844432457e-13,0.015057009237044146,0.015066583939878477,0.9993645073845181,2.1362978753690983e-12,True,0.11136351506950884
M_3,0.10935965016870351,1.439073717423085e-12,1.6620381803874861e-12,0.018721493046065258,0.018642538281739687,1.0042351938953993,5.313502956639083e-12,True,0.10935965016870351
M_110,-0.10849949086938415,2.152710526224136e-12,2.474844262635231e-12,0.01787363622648752,0.017894583710585225,0.9988293952831486,7.65408187101915e-12,True,0.10849949086938415
M_34,-0.1078636054598046,2.893402039812665e-12,3.3153278536440644e-12,0.02705528669193858,0.02772028505148705,0.9760104068802569,9.920235565071993e-12,True,0.1078636054598046
M_87,-0.1074472451156671,3.508273841345852e-12,4.011246790132751e-12,0.014707549663147794,0.015086797283338662,0.9748622843491311,1.1613596164455236e-11,True,0.1074472451156671
M_119,-0.10538615693154159,9.008624166544102e-12,1.0195113868115318e-11,0.003858572309779271,0.004623351825372562,0.8345833186658549,2.8827597332941128e-11,True,0.10538615693154159
M_126,-0.10529641445908665,9.382403868833638e-12,1.0613529705977641e-11,-9.373210230604032e-07,1.385353337891743e-06,-0.6765934707219431,2.9055186174452557e-11,True,0.10529641445908665
M_166,-0.1043050929638739,1.466763199297261e-11,1.651439285907768e-11,0.0015949072493666027,0.0018452917071985929,0.864311720008698,4.400289597891783e-11,True,0.1043050929638739
M_27,-0.10260404142840272,3.127029581851723e-11,3.4935331332992765e-11,0.0040983325725527835,0.004100270738695235,0.9995273077642994,9.096813329023194e-11,True,0.10260404142840272
